Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
178978,Wired Headphones,1,11.99,04/25/19 17:39,"378 Ridge St, Dallas, TX 75001"
178979,Bose SoundSport Headphones,1,99.99,04/07/19 18:37,"928 Elm St, Los Angeles, CA 90001"
178980,Apple Airpods Headphones,1,150.0,04/08/19 19:24,"99 Highland St, Seattle, WA 98101"
178981,27in FHD Monitor,1,149.99,04/16/19 13:19,"968 Park St, New York City, NY 10001"
178982,Apple Airpods Headphones,1,150.0,04/25/19 11:58,"923 Lincoln St, Seattle, WA 98101"
178983,Flatscreen TV,1,300.0,04/15/19 17:14,"529 4th St, San Francisco, CA 94016"
178984,ThinkPad Laptop,1,999.99,04/16/19 00:07,"531 13th St, San Francisco, CA 94016"
178985,27in FHD Monitor,1,149.99,04/17/19 15:05,"276 Highland St, Austin, TX 73301"
178986,Google Phone,1,600.0,04/08/19 17:29,"568 Spruce St, Seattle, WA 98101"
178987,34in Ultrawide Monitor,1,379.99,04/01/19 20:59,"343 Meadow St, San Francisco, CA 94016"
178988,Bose SoundSport Headphones,1,99.99,04/07/19 19:12,"751 8th St, New York City, NY 10001"
178989,Macbook Pro Laptop,1,1700.0,04/12/19 12:44,"460 Maple St, Boston, MA 02215"
178990,AA Batteries (4-pack),3,3.84,04/18/19 17:40,"844 South St, Atlanta, GA 30301"
178991,Wired Headphones,2,11.99,04/13/19 08:59,"842 9th St, Atlanta, GA 30301"
178992,AAA Batteries (4-pack),1,2.99,04/18/19 13:17,"758 Johnson St, Boston, MA 02215"
178993,Flatscreen TV,1,300.0,04/30/19 12:35,"965 6th St, Dallas, TX 75001"
178994,27in FHD Monitor,1,149.99,04/17/19 09:19,"550 4th St, San Francisco, CA 94016"
178995,Lightning Charging Cable,1,14.95,04/26/19 12:50,"800 Pine St, Los Angeles, CA 90001"
178996,AA Batteries (4-pack),1,3.84,04/16/19 17:30,"393 West St, San Francisco, CA 94016"
178997,Flatscreen TV,1,300.0,04/18/19 22:33,"72 11th St, Atlanta, GA 30301"
178998,Lightning Charging Cable,1,14.95,04/27/19 00:32,"314 1st St, Portland, OR 97035"
178999,USB-C Charging Cable,1,11.95,04/11/19 19:56,"364 Lakeview St, Seattle, WA 98101"
179000,Wired Headphones,1,11.99,04/10/19 14:16,"484 11th St, Portland, OR 97035"
179001,Bose SoundSport Headphones,1,99.99,04/14/19 12:50,"790 4th St, San Francisco, CA 94016"
179002,USB-C Charging Cable,1,11.95,04/17/19 16:19,"611 6th St, Seattle, WA 98101"
179003,34in Ultrawide Monitor,1,379.99,04/18/19 12:23,"235 Maple St, Seattle, WA 98101"
179004,iPhone,1,700.0,04/10/19 18:11,"188 Forest St, Atlanta, GA 30301"
179004,Lightning Charging Cable,1,14.95,04/10/19 18:11,"188 Forest St, Atlanta, GA 30301"
179005,iPhone,1,700.0,04/21/19 09:06,"134 Pine St, Atlanta, GA 30301"
179005,Lightning Charging Cable,1,14.95,04/21/19 09:06,"134 Pine St, Atlanta, GA 30301"
179006,AAA Batteries (4-pack),2,2.99,04/07/19 12:37,"710 Willow St, New York City, NY 10001"
179007,Wired Headphones,1,11.99,04/05/19 08:39,"429 Maple St, San Francisco, CA 94016"
179008,Google Phone,1,600.0,04/27/19 20:52,"758 Highland St, New York City, NY 10001"
179008,USB-C Charging Cable,1,11.95,04/27/19 20:52,"758 Highland St, New York City, NY 10001"
179009,20in Monitor,1,109.99,04/14/19 18:06,"59 Church St, Austin, TX 73301"
179010,iPhone,1,700.0,04/19/19 12:19,"561 Cherry St, New York City, NY 10001"
179011,Lightning Charging Cable,1,14.95,04/26/19 13:55,"350 11th St, San Francisco, CA 94016"
179012,LG Washing Machine,1,600.0,04/16/19 12:35,"190 Lake St, New York City, NY 10001"
179013,Wired Headphones,1,11.99,04/14/19 19:19,"55 Church St, San Francisco, CA 94016"
179014,Apple Airpods Headphones,1,150.0,04/28/19 18:27,"912 Elm St, San Francisco, CA 94016"
179015,Apple Airpods Headphones,1,150.0,04/12/19 19:54,"360 Wilson St, San Francisco, CA 94016"
179016,Google Phone,1,600.0,04/27/19 11:56,"308 Lakeview St, Los Angeles, CA 90001"
179017,AAA Batteries (4-pack),1,2.99,04/01/19 08:05,"222 2nd St, Portland, OR 97035"
179018,USB-C Charging Cable,1,11.95,04/23/19 22:33,"890 Main St, Portland, OR 97035"
179019,Apple Airpods Headphones,1,150.0,04/08/19 19:58,"691 Park St, New York City, NY 10001"
179020,USB-C Charging Cable,1,11.95,04/13/19 16:57,"444 Hickory St, San Francisco, CA 94016"
179021,27in 4K Gaming Monitor,1,389.99,04/20/19 01:42,"18 River St, San Francisco, CA 94016"
179022,AAA Batteries (4-pack),1,2.99,04/17/19 22:11,"803 Jefferson St, New York City, NY 10001"
179023,Bose SoundSport Headphones,1,99.99,04/02/19 11:05,"342 Hill St, Austin, TX 73301"
179024,Apple Airpods Headphones,1,150.0,04/19/19 12:26,"118 Main St, San Francisco, CA 94016"
179025,AAA Batteries (4-pack),2,2.99,04/30/19 11:38,"883 Dogwood St, San Francisco, CA 94016"
179026,AAA Batteries (4-pack),1,2.99,04/30/19 00:09,"454 Meadow St, Los Angeles, CA 90001"
179027,Google Phone,1,600.0,04/28/19 11:44,"212 Jackson St, San Francisco, CA 94016"
179027,Wired Headphones,1,11.99,04/28/19 11:44,"212 Jackson St, San Francisco, CA 94016"
179028,Wired Headphones,1,11.99,04/13/19 14:56,"620 Meadow St, Boston, MA 02215"
179029,Google Phone,1,600.0,04/10/19 23:33,"825 9th St, Atlanta, GA 30301"
179030,Bose SoundSport Headphones,1,99.99,04/30/19 10:27,"742 Meadow St, Los Angeles, CA 90001"
179031,Vareebadd Phone,1,400.0,04/17/19 17:25,"190 Hill St, Los Angeles, CA 90001"
179032,Bose SoundSport Headphones,1,99.99,04/17/19 13:35,"314 Dogwood St, New York City, NY 10001"
179033,Apple Airpods Headphones,1,150.0,04/22/19 17:00,"169 River St, Portland, OR 97035"
179034,ThinkPad Laptop,1,999.99,04/18/19 17:17,"492 10th St, Los Angeles, CA 90001"
179035,Lightning Charging Cable,1,14.95,04/30/19 13:06,"535 Main St, New York City, NY 10001"
179036,USB-C Charging Cable,1,11.95,04/28/19 12:33,"987 10th St, New York City, NY 10001"
179037,USB-C Charging Cable,1,11.95,04/13/19 15:23,"890 2nd St, Los Angeles, CA 90001"
179038,AAA Batteries (4-pack),2,2.99,04/18/19 22:28,"272 South St, Atlanta, GA 30301"
179039,Google Phone,1,600.0,04/14/19 16:31,"471 Cherry St, Boston, MA 02215"
179040,Google Phone,1,600.0,04/21/19 19:31,"174 North St, Los Angeles, CA 90001"
179041,27in 4K Gaming Monitor,1,389.99,04/16/19 15:55,"306 11th St, Los Angeles, CA 90001"
179042,Lightning Charging Cable,1,14.95,04/13/19 18:08,"819 Lake St, Boston, MA 02215"
179043,AAA Batteries (4-pack),2,2.99,04/28/19 15:33,"579 1st St, Boston, MA 02215"
179044,Wired Headphones,1,11.99,04/06/19 11:31,"719 Meadow St, Boston, MA 02215"
179045,Bose SoundSport Headphones,1,99.99,04/23/19 20:08,"205 Jackson St, New York City, NY 10001"
179046,Bose SoundSport Headphones,1,99.99,04/19/19 21:26,"439 1st St, Boston, MA 02215"
179047,AAA Batteries (4-pack),2,2.99,04/27/19 14:00,"504 Jefferson St, Dallas, TX 75001"
179048,LG Dryer,1,600.0,04/09/19 11:25,"345 2nd St, Atlanta, GA 30301"
179049,Bose SoundSport Headphones,1,99.99,04/24/19 21:49,"350 North St, Dallas, TX 75001"
179050,Lightning Charging Cable,1,14.95,04/23/19 14:49,"174 Madison St, Los Angeles, CA 90001"
179051,Apple Airpods Headphones,1,150.0,04/15/19 11:55,"326 6th St, Boston, MA 02215"
179052,USB-C Charging Cable,1,11.95,04/02/19 13:51,"917 Cedar St, New York City, NY 10001"
179053,Wired Headphones,1,11.99,04/08/19 21:06,"334 2nd St, Dallas, TX 75001"
179054,Apple Airpods Headphones,1,150.0,04/18/19 19:20,"475 Dogwood St, Portland, OR 97035"
179055,27in 4K Gaming Monitor,1,389.99,04/12/19 23:48,"556 Madison St, New York City, NY 10001"
179056,27in 4K Gaming Monitor,1,389.99,04/21/19 16:41,"664 Madison St, San Francisco, CA 94016"
179056,Wired Headphones,2,11.99,04/21/19 16:41,"664 Madison St, San Francisco, CA 94016"
179057,Lightning Charging Cable,1,14.95,04/17/19 12:59,"404 5th St, San Francisco, CA 94016"
179058,AA Batteries (4-pack),1,3.84,04/20/19 16:34,"950 Willow St, Los Angeles, CA 90001"
179059,AAA Batteries (4-pack),1,2.99,04/03/19 16:01,"729 Madison St, Boston, MA 02215"
179060,LG Dryer,1,600.0,04/01/19 11:57,"476 River St, Dallas, TX 75001"
179061,27in FHD Monitor,1,149.99,04/10/19 14:38,"199 6th St, Seattle, WA 98101"
179062,Apple Airpods Headphones,1,150.0,04/19/19 21:41,"932 Washington St, Boston, MA 02215"
179063,Lightning Charging Cable,1,14.95,04/19/19 07:07,"304 Spruce St, New York City, NY 10001"
179064,AAA Batteries (4-pack),4,2.99,04/25/19 11:19,"23 1st St, Los Angeles, CA 90001"
179065,34in Ultrawide Monitor,1,379.99,04/18/19 14:31,"266 Dogwood St, Los Angeles, CA 90001"
,,,,,
179066,USB-C Charging Cable,1,11.95,04/01/19 16:28,"946 13th St, Portland, OR 97035"
179067,34in Ultrawide Monitor,1,379.99,04/30/19 21:16,"170 13th St, San Francisco, CA 94016"
179068,Lightning Charging Cable,1,14.95,04/16/19 16:11,"159 Forest St, San Francisco, CA 94016"
179069,iPhone,1,700,04/04/19 18:54,"891 Lake St, Dallas, TX 75001"
179070,AAA Batteries (4-pack),1,2.99,04/03/19 11:28,"287 Cherry St, San Francisco, CA 94016"
179070,Wired Headphones,2,11.99,04/03/19 11:28,"287 Cherry St, San Francisco, CA 94016"
179071,Lightning Charging Cable,1,14.95,04/09/19 21:50,"390 5th St, Portland, OR 97035"
179072,Wired Headphones,1,11.99,04/10/19 17:54,"852 Meadow St, Atlanta, GA 30301"
179073,Apple Airpods Headphones,1,150,04/29/19 21:37,"663 Washington St, New York City, NY 10001"
179074,Apple Airpods Headphones,1,150,04/14/19 15:14,"291 Jefferson St, Austin, TX 73301"
179075,34in Ultrawide Monitor,1,379.99,04/25/19 18:41,"976 2nd St, San Francisco, CA 94016"
179076,USB-C Charging Cable,1,11.95,04/03/19 12:29,"832 Hill St, San Francisco, CA 94016"
179077,USB-C Charging Cable,1,11.95,04/11/19 14:03,"187 River St, Dallas, TX 75001"
179078,Lightning Charging Cable,1,14.95,04/08/19 18:58,"37 Chestnut St, Los Angeles, CA 90001"
179079,USB-C Charging Cable,2,11.95,04/09/19 20:13,"89 2nd St, Los Angeles, CA 90001"
179080,Apple Airpods Headphones,1,150,04/22/19 09:33,"962 5th St, Los Angeles, CA 90001"
179081,Bose SoundSport Headphones,1,99.99,04/02/19 00:24,"541 6th St, Portland, ME 04101"
179082,Wired Headphones,1,11.99,04/14/19 19:39,"786 5th St, New York City, NY 10001"
179083,Macbook Pro Laptop,1,1700,04/19/19 08:42,"593 8th St, Atlanta, GA 30301"
179084,Flatscreen TV,1,300,04/24/19 21:27,"334 Sunset St, Portland, ME 04101"
179085,Apple Airpods Headphones,1,150,04/18/19 13:51,"803 Cherry St, Portland, OR 97035"
179086,iPhone,1,700,04/15/19 13:39,"294 Washington St, Portland, ME 04101"
179087,AAA Batteries (4-pack),2,2.99,04/18/19 20:56,"526 Pine St, New York City, NY 10001"
179088,Lightning Charging Cable,1,14.95,04/17/19 08:33,"496 Cedar St, New York City, NY 10001"
179089,Lightning Charging Cable,1,14.95,04/05/19 19:37,"507 9th St, Boston, MA 02215"
179090,AAA Batteries (4-pack),2,2.99,04/02/19 20:50,"459 Jefferson St, New York City, NY 10001"
179091,Vareebadd Phone,1,400,04/09/19 15:05,"507 Dogwood St, Atlanta, GA 30301"
179092,USB-C Charging Cable,1,11.95,04/04/19 12:55,"42 Highland St, Dallas, TX 75001"
179093,Flatscreen TV,1,300,04/08/19 18:55,"820 Madison St, San Francisco, CA 94016"
179094,AAA Batteries (4-pack),2,2.99,04/07/19 11:17,"814 Meadow St, Los Angeles, CA 90001"
179095,Macbook Pro Laptop,1,1700,04/30/19 16:43,"221 South St, Seattle, WA 98101"
179096,USB-C Charging Cable,1,11.95,04/16/19 19:31,"187 Willow St, New York City, NY 10001"
179097,ThinkPad Laptop,1,999.99,04/27/19 13:20,"697 Dogwood St, San Francisco, CA 94016"
179098,AA Batteries (4-pack),1,3.84,04/11/19 20:03,"250 South St, San Francisco, CA 94016"
179099,USB-C Charging Cable,1,11.95,04/19/19 00:37,"749 Hickory St, Boston, MA 02215"
179100,USB-C Charging Cable,1,11.95,04/04/19 08:37,"738 Lincoln St, Los Angeles, CA 90001"
179101,Google Phone,1,600,04/21/19 19:16,"682 Elm St, Atlanta, GA 30301"
179102,Flatscreen TV,1,300,04/16/19 09:04,"158 Pine St, Dallas, TX 75001"
179103,ThinkPad Laptop,1,999.99,04/11/19 02:42,"780 10th St, Portland, OR 97035"
179104,AAA Batteries (4-pack),2,2.99,04/07/19 18:57,"436 Elm St, Los Angeles, CA 90001"
179105,Lightning Charging Cable,1,14.95,04/07/19 22:21,"991 Meadow St, Portland, OR 97035"
179106,Bose SoundSport Headphones,1,99.99,04/21/19 11:53,"871 Madison St, Boston, MA 02215"
179107,AA Batteries (4-pack),1,3.84,04/17/19 18:34,"909 Cedar St, Portland, ME 04101"
179108,AAA Batteries (4-pack),1,2.99,04/07/19 15:15,"989 Cedar St, San Francisco, CA 94016"
179109,USB-C Charging Cable,1,11.95,04/27/19 23:03,"810 Maple St, Los Angeles, CA 90001"
179110,Lightning Charging Cable,1,14.95,04/01/19 08:51,"811 14th St, New York City, NY 10001"
179111,27in FHD Monitor,1,149.99,04/28/19 16:37,"775 North St, Austin, TX 73301"
179112,27in 4K Gaming Monitor,1,389.99,04/07/19 18:35,"512 11th St, Boston, MA 02215"
179113,AA Batteries (4-pack),2,3.84,04/19/19 00:37,"145 Lakeview St, Dallas, TX 75001"
179114,AA Batteries (4-pack),1,3.84,04/20/19 23:07,"217 14th St, New York City, NY 10001"
179115,34in Ultrawide Monitor,1,379.99,04/12/19 15:25,"203 Hickory St, Austin, TX 73301"
179116,AA Batteries (4-pack),1,3.84,04/05/19 18:47,"904 Hill St, Seattle, WA 98101"
179117,Flatscreen TV,1,300,04/08/19 11:52,"140 8th St, New York City, NY 10001"
179118,AAA Batteries (4-pack),4,2.99,04/19/19 15:07,"205 Park St, San Francisco, CA 94016"
179119,USB-C Charging Cable,1,11.95,04/19/19 09:48,"702 10th St, Austin, TX 73301"
179120,27in 4K Gaming Monitor,1,389.99,04/30/19 11:27,"735 Washington St, Austin, TX 73301"
179121,Lightning Charging Cable,1,14.95,04/15/19 10:50,"852 Hickory St, Dallas, TX 75001"
179122,Apple Airpods Headphones,1,150,04/09/19 14:38,"392 Sunset St, New York City, NY 10001"
179123,27in 4K Gaming Monitor,1,389.99,04/17/19 16:12,"42 7th St, Los Angeles, CA 90001"
179124,Flatscreen TV,1,300,04/24/19 08:37,"658 Ridge St, Boston, MA 02215"
179125,27in FHD Monitor,1,149.99,04/22/19 13:36,"348 5th St, New York City, NY 10001"
179126,iPhone,1,700,04/01/19 10:57,"979 1st St, Portland, ME 04101"
179127,Bose SoundSport Headphones,1,99.99,04/12/19 14:31,"463 12th St, San Francisco, CA 94016"
179128,AA Batteries (4-pack),2,3.84,04/09/19 08:45,"183 Hickory St, Dallas, TX 75001"
179129,ThinkPad Laptop,1,999.99,04/11/19 15:52,"120 Main St, Dallas, TX 75001"
179130,Wired Headphones,1,11.99,04/16/19 15:59,"598 Dogwood St, Austin, TX 73301"
179131,Lightning Charging Cable,1,14.95,04/19/19 00:27,"668 Lincoln St, Atlanta, GA 30301"
179132,Wired Headphones,1,11.99,04/07/19 18:48,"53 South St, Los Angeles, CA 90001"
179133,AAA Batteries (4-pack),3,2.99,04/05/19 22:48,"376 Wilson St, San Francisco, CA 94016"
179134,Google Phone,1,600,04/06/19 14:40,"878 Forest St, Dallas, TX 75001"
179134,USB-C Charging Cable,1,11.95,04/06/19 14:40,"878 Forest St, Dallas, TX 75001"
179135,USB-C Charging Cable,2,11.95,04/24/19 20:11,"569 South St, Los Angeles, CA 90001"
179136,20in Monitor,1,109.99,04/24/19 11:28,"623 Main St, Boston, MA 02215"
179137,Lightning Charging Cable,1,14.95,04/01/19 12:37,"654 Hickory St, Austin, TX 73301"
179138,AAA Batteries (4-pack),2,2.99,04/15/19 11:13,"807 Lincoln St, Dallas, TX 75001"
179139,Bose SoundSport Headphones,1,99.99,04/10/19 19:34,"673 Willow St, Dallas, TX 75001"
179140,Bose SoundSport Headphones,1,99.99,04/24/19 13:35,"732 Ridge St, Dallas, TX 75001"
179141,Bose SoundSport Headphones,1,99.99,04/08/19 05:53,"900 Forest St, San Francisco, CA 94016"
179142,27in 4K Gaming Monitor,1,389.99,04/27/19 12:41,"688 Hill St, San Francisco, CA 94016"
179143,Lightning Charging Cable,1,14.95,04/11/19 08:21,"926 2nd St, Los Angeles, CA 90001"
179144,20in Monitor,1,109.99,04/26/19 19:07,"186 West St, San Francisco, CA 94016"
179145,AAA Batteries (4-pack),1,2.99,04/11/19 12:17,"556 Cedar St, Portland, OR 97035"
179146,Lightning Charging Cable,1,14.95,04/10/19 05:20,"374 Cedar St, Atlanta, GA 30301"
179147,USB-C Charging Cable,1,11.95,04/04/19 07:31,"15 Lakeview St, Atlanta, GA 30301"
179148,iPhone,1,700,04/14/19 19:07,"184 4th St, Atlanta, GA 30301"
179149,ThinkPad Laptop,1,999.99,04/08/19 09:04,"293 South St, San Francisco, CA 94016"
179150,Macbook Pro Laptop,1,1700,04/28/19 13:27,"873 Washington St, Portland, OR 97035"
179151,Google Phone,1,600,04/17/19 11:22,"384 Jackson St, New York City, NY 10001"
179151,Bose SoundSport Headphones,1,99.99,04/17/19 11:22,"384 Jackson St, New York City, NY 10001"
179151,Wired Headphones,1,11.99,04/17/19 11:22,"384 Jackson St, New York City, NY 10001"
179152,Wired Headphones,1,11.99,04/09/19 17:26,"343 Meadow St, Los Angeles, CA 90001"
179153,AAA Batteries (4-pack),1,2.99,04/30/19 12:30,"622 Elm St, New York City, NY 10001"
179154,Apple Airpods Headphones,1,150,04/27/19 10:44,"749 Sunset St, Portland, OR 97035"
179155,Apple Airpods Headphones,1,150,04/27/19 08:30,"87 Spruce St, Portland, OR 97035"
179156,27in FHD Monitor,1,149.99,04/21/19 21:00,"349 Elm St, San Francisco, CA 94016"
179157,USB-C Charging Cable,1,11.95,04/27/19 06:51,"177 Madison St, Dallas, TX 75001"
179158,20in Monitor,1,109.99,04/01/19 16:00,"221 Meadow St, Seattle, WA 98101"
179159,Lightning Charging Cable,1,14.95,04/13/19 18:30,"225 Lake St, Los Angeles, CA 90001"
179160,Bose SoundSport Headphones,1,99.99,04/04/19 12:21,"541 Hickory St, San Francisco, CA 94016"
179161,AA Batteries (4-pack),1,3.84,04/22/19 14:01,"186 North St, San Francisco, CA 94016"
179162,Macbook Pro Laptop,1,1700,04/11/19 20:48,"254 Church St, Boston, MA 02215"
179163,27in FHD Monitor,1,149.99,04/13/19 15:09,"195 Madison St, Los Angeles, CA 90001"
179164,Macbook Pro Laptop,1,1700,04/05/19 18:59,"26 North St, Seattle, WA 98101"
179165,AA Batteries (4-pack),1,3.84,04/10/19 21:31,"258 2nd St, Los Angeles, CA 90001"
179166,AAA Batteries (4-pack),2,2.99,04/25/19 06:07,"871 Main St, San Francisco, CA 94016"
179167,Wired Headphones,1,11.99,04/30/19 21:16,"14 Meadow St, Dallas, TX 75001"
179168,34in Ultrawide Monitor,1,379.99,04/25/19 21:47,"910 Jackson St, Seattle, WA 98101"
179169,AAA Batteries (4-pack),1,2.99,04/18/19 12:27,"148 12th St, Seattle, WA 98101"
179170,27in FHD Monitor,1,149.99,04/30/19 18:29,"276 8th St, San Francisco, CA 94016"
179171,Lightning Charging Cable,1,14.95,04/07/19 00:35,"45 Elm St, Los Angeles, CA 90001"
179172,iPhone,1,700,04/05/19 01:02,"857 Center St, Portland, OR 97035"
179173,34in Ultrawide Monitor,1,379.99,04/05/19 20:01,"237 Highland St, San Francisco, CA 94016"
179173,USB-C Charging Cable,1,11.95,04/05/19 20:01,"237 Highland St, San Francisco, CA 94016"
179174,Macbook Pro Laptop,1,1700,04/23/19 16:54,"580 8th St, New York City, NY 10001"
179175,Lightning Charging Cable,1,14.95,04/30/19 16:52,"745 Washington St, Boston, MA 02215"
179176,USB-C Charging Cable,1,11.95,04/12/19 12:49,"46 Lakeview St, Los Angeles, CA 90001"
179177,AAA Batteries (4-pack),1,2.99,04/01/19 22:33,"396 Cedar St, San Francisco, CA 94016"
179178,Bose SoundSport Headphones,1,99.99,04/18/19 11:55,"679 Willow St, Austin, TX 73301"
179179,AAA Batteries (4-pack),2,2.99,04/23/19 20:08,"473 Lincoln St, Portland, ME 04101"
179180,Lightning Charging Cable,1,14.95,04/01/19 11:25,"587 10th St, San Francisco, CA 94016"
179181,Wired Headphones,2,11.99,04/10/19 10:07,"389 13th St, San Francisco, CA 94016"
179182,Apple Airpods Headphones,1,150,04/06/19 13:05,"669 South St, Austin, TX 73301"
179183,iPhone,1,700,04/21/19 21:44,"343 13th St, Austin, TX 73301"
179184,AA Batteries (4-pack),1,3.84,04/22/19 16:21,"770 Washington St, Dallas, TX 75001"
179185,iPhone,1,700,04/05/19 14:17,"314 Hill St, Los Angeles, CA 90001"
179185,Lightning Charging Cable,1,14.95,04/05/19 14:17,"314 Hill St, Los Angeles, CA 90001"
179186,USB-C Charging Cable,1,11.95,04/13/19 13:14,"110 Park St, New York City, NY 10001"
179187,20in Monitor,1,109.99,04/09/19 20:55,"438 Ridge St, San Francisco, CA 94016"
179188,AAA Batteries (4-pack),3,2.99,04/21/19 07:16,"376 Cedar St, Los Angeles, CA 90001"
179189,USB-C Charging Cable,1,11.95,04/14/19 00:34,"798 10th St, Portland, ME 04101"
179190,AAA Batteries (4-pack),1,2.99,04/09/19 11:27,"24 Chestnut St, Los Angeles, CA 90001"
179191,Wired Headphones,1,11.99,04/20/19 13:54,"633 Sunset St, Seattle, WA 98101"
179192,AA Batteries (4-pack),1,3.84,04/29/19 13:43,"81 Washington St, Los Angeles, CA 90001"
179193,AA Batteries (4-pack),1,3.84,04/11/19 14:05,"992 6th St, New York City, NY 10001"
179194,Flatscreen TV,1,300,04/22/19 19:02,"511 Sunset St, Seattle, WA 98101"
179195,iPhone,1,700,04/19/19 19:51,"516 Pine St, Atlanta, GA 30301"
179196,Macbook Pro Laptop,1,1700,04/07/19 14:33,"826 12th St, San Francisco, CA 94016"
179197,USB-C Charging Cable,1,11.95,04/19/19 00:00,"544 Lake St, Atlanta, GA 30301"
179198,Bose SoundSport Headphones,1,99.99,04/17/19 17:43,"329 14th St, Boston, MA 02215"
179199,27in 4K Gaming Monitor,1,389.99,04/30/19 20:59,"157 River St, Los Angeles, CA 90001"
