Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
240186,AA Batteries (4-pack),2,3.84,09/20/19 20:32,"18 12th St, Los Angeles, CA 90001"
240187,AAA Batteries (4-pack),1,2.99,09/01/19 16:57,"791 Wilson St, New York City, NY 10001"
240188,USB-C Charging Cable,2,11.95,09/29/19 11:45,"433 11th St, Austin, TX 73301"
240189,Flatscreen TV,1,300.0,09/30/19 14:47,"721 Elm St, New York City, NY 10001"
240190,Apple Airpods Headphones,1,150.0,09/20/19 11:45,"214 Meadow St, San Francisco, CA 94016"
240191,Lightning Charging Cable,1,14.95,09/25/19 18:41,"261 11th St, Dallas, TX 75001"
240192,AAA Batteries (4-pack),1,2.99,09/20/19 23:03,"549 Church St, Portland, ME 04101"
240193,USB-C Charging Cable,1,11.95,09/22/19 14:32,"867 Ridge St, Austin, TX 73301"
240194,Bose SoundSport Headphones,1,99.99,09/05/19 09:49,"542 12th St, San Francisco, CA 94016"
240195,Macbook Pro Laptop,1,1700.0,09/06/19 18:53,"333 Willow St, Los Angeles, CA 90001"
240196,Apple Airpods Headphones,1,150.0,09/11/19 00:45,"247 Main St, Atlanta, GA 30301"
240197,AAA Batteries (4-pack),2,2.99,09/22/19 18:51,"584 Dogwood St, San Francisco, CA 94016"
240198,Apple Airpods Headphones,1,150.0,09/24/19 13:45,"896 South St, San Francisco, CA 94016"
240199,Bose SoundSport Headphones,1,99.99,09/02/19 09:09,"883 Lake St, Boston, MA 02215"
240200,27in FHD Monitor,1,149.99,09/17/19 12:26,"371 1st St, Portland, OR 97035"
240201,27in FHD Monitor,1,149.99,09/07/19 09:49,"254 Adams St, New York City, NY 10001"
240202,Macbook Pro Laptop,1,1700.0,09/14/19 11:51,"759 Jefferson St, Boston, MA 02215"
,,,,,
240203,Lightning Charging Cable,1,14.95,09/28/19 09:25,"353 Maple St, San Francisco, CA 94016"
240204,Bose SoundSport Headphones,1,99.99,09/05/19 19:51,"200 South St, Seattle, WA 98101"
240205,Lightning Charging Cable,1,14.95,09/28/19 14:52,"389 Pine St, Boston, MA 02215"
240206,AA Batteries (4-pack),1,3.84,09/07/19 17:51,"458 Willow St, Los Angeles, CA 90001"
240207,USB-C Charging Cable,1,11.95,09/28/19 10:04,"163 Madison St, Los Angeles, CA 90001"
240208,AA Batteries (4-pack),1,3.84,09/21/19 11:47,"167 5th St, Dallas, TX 75001"
240209,ThinkPad Laptop,1,999.99,09/10/19 17:15,"853 Cedar St, Atlanta, GA 30301"
240210,iPhone,1,700,09/29/19 22:54,"716 9th St, Los Angeles, CA 90001"
240211,Apple Airpods Headphones,1,150,09/27/19 11:30,"733 North St, San Francisco, CA 94016"
240212,AA Batteries (4-pack),2,3.84,09/24/19 20:16,"414 10th St, New York City, NY 10001"
240213,34in Ultrawide Monitor,1,379.99,09/18/19 09:39,"818 14th St, San Francisco, CA 94016"
240214,Lightning Charging Cable,1,14.95,09/25/19 10:27,"14 Park St, Portland, OR 97035"
240215,34in Ultrawide Monitor,1,379.99,09/29/19 15:45,"351 North St, San Francisco, CA 94016"
240216,Lightning Charging Cable,1,14.95,09/10/19 12:24,"137 Chestnut St, Los Angeles, CA 90001"
240217,USB-C Charging Cable,1,11.95,09/14/19 11:45,"349 Adams St, Portland, OR 97035"
240218,Bose SoundSport Headphones,1,99.99,09/28/19 13:17,"520 Church St, Seattle, WA 98101"
240219,LG Washing Machine,1,600.0,09/26/19 19:14,"565 8th St, Atlanta, GA 30301"
240220,Bose SoundSport Headphones,1,99.99,09/28/19 22:55,"821 12th St, San Francisco, CA 94016"
240221,Wired Headphones,1,11.99,09/05/19 19:03,"243 Jefferson St, New York City, NY 10001"
240222,AAA Batteries (4-pack),1,2.99,09/07/19 01:16,"373 10th St, San Francisco, CA 94016"
240223,AA Batteries (4-pack),1,3.84,09/19/19 12:18,"707 Jackson St, Atlanta, GA 30301"
240224,Apple Airpods Headphones,1,150,09/19/19 20:24,"392 Johnson St, Dallas, TX 75001"
240225,Wired Headphones,1,11.99,09/16/19 18:06,"653 13th St, Atlanta, GA 30301"
240226,27in FHD Monitor,1,149.99,09/10/19 23:07,"853 Lincoln St, Dallas, TX 75001"
240227,Apple Airpods Headphones,1,150,09/04/19 14:45,"343 Spruce St, Portland, OR 97035"
240228,USB-C Charging Cable,1,11.95,09/30/19 06:52,"355 Chestnut St, Boston, MA 02215"
240229,27in 4K Gaming Monitor,1,389.99,09/20/19 20:58,"302 Cherry St, Seattle, WA 98101"
240230,Google Phone,1,600,09/27/19 10:11,"804 Cherry St, Los Angeles, CA 90001"
240231,Wired Headphones,1,11.99,09/06/19 17:10,"956 Lakeview St, Los Angeles, CA 90001"
240232,Bose SoundSport Headphones,1,99.99,09/03/19 12:31,"903 14th St, San Francisco, CA 94016"
240233,iPhone,1,700,09/25/19 22:29,"572 Dogwood St, Los Angeles, CA 90001"
240234,Wired Headphones,1,11.99,09/25/19 19:57,"836 Wilson St, Boston, MA 02215"
240235,ThinkPad Laptop,1,999.99,09/05/19 13:11,"466 Meadow St, San Francisco, CA 94016"
240236,AAA Batteries (4-pack),1,2.99,09/09/19 21:54,"999 11th St, Los Angeles, CA 90001"
240236,USB-C Charging Cable,1,11.95,09/09/19 21:54,"999 11th St, Los Angeles, CA 90001"
240237,Wired Headphones,1,11.99,09/27/19 20:04,"174 Hickory St, Dallas, TX 75001"
240237,Wired Headphones,1,11.99,09/27/19 20:04,"174 Hickory St, Dallas, TX 75001"
240238,AA Batteries (4-pack),1,3.84,09/08/19 23:25,"791 10th St, New York City, NY 10001"
240239,AA Batteries (4-pack),1,3.84,09/09/19 14:31,"464 Lincoln St, Atlanta, GA 30301"
240240,Bose SoundSport Headphones,1,99.99,09/22/19 17:40,"709 Park St, Los Angeles, CA 90001"
240241,USB-C Charging Cable,1,11.95,09/22/19 08:23,"204 Jefferson St, San Francisco, CA 94016"
240242,USB-C Charging Cable,1,11.95,09/29/19 18:05,"881 Cedar St, San Francisco, CA 94016"
240243,Bose SoundSport Headphones,1,99.99,09/13/19 08:46,"878 14th St, Portland, ME 04101"
240244,27in FHD Monitor,1,149.99,09/15/19 07:12,"606 North St, San Francisco, CA 94016"
240245,Wired Headphones,1,11.99,09/07/19 09:39,"120 North St, San Francisco, CA 94016"
240246,iPhone,1,700,09/10/19 14:21,"133 14th St, Los Angeles, CA 90001"
240247,USB-C Charging Cable,1,11.95,09/08/19 14:48,"498 Meadow St, Portland, ME 04101"
240248,AAA Batteries (4-pack),1,2.99,09/30/19 18:52,"601 Cedar St, Atlanta, GA 30301"
240249,Bose SoundSport Headphones,1,99.99,09/15/19 15:07,"98 Park St, San Francisco, CA 94016"
240250,AAA Batteries (4-pack),2,2.99,09/03/19 18:44,"616 Hill St, San Francisco, CA 94016"
240251,Wired Headphones,1,11.99,09/26/19 12:05,"538 Cherry St, Los Angeles, CA 90001"
240252,Wired Headphones,1,11.99,09/04/19 10:09,"773 Jefferson St, Dallas, TX 75001"
240253,Bose SoundSport Headphones,1,99.99,09/25/19 07:22,"956 4th St, San Francisco, CA 94016"
240254,Lightning Charging Cable,1,14.95,09/12/19 17:49,"247 10th St, San Francisco, CA 94016"
240255,Wired Headphones,2,11.99,09/03/19 20:41,"796 Center St, New York City, NY 10001"
240256,34in Ultrawide Monitor,1,379.99,09/29/19 23:55,"457 Lincoln St, Dallas, TX 75001"
240256,34in Ultrawide Monitor,1,379.99,09/29/19 23:55,"457 Lincoln St, Dallas, TX 75001"
240257,AAA Batteries (4-pack),1,2.99,09/07/19 16:40,"829 Walnut St, Los Angeles, CA 90001"
240258,27in FHD Monitor,1,149.99,10/01/19 00:45,"526 Willow St, San Francisco, CA 94016"
240258,iPhone,1,700,10/01/19 00:45,"526 Willow St, San Francisco, CA 94016"
240259,USB-C Charging Cable,1,11.95,09/16/19 11:22,"812 1st St, Los Angeles, CA 90001"
240260,Lightning Charging Cable,1,14.95,09/11/19 11:40,"564 Cedar St, Los Angeles, CA 90001"
240261,Bose SoundSport Headphones,1,99.99,09/25/19 16:15,"468 5th St, San Francisco, CA 94016"
240262,AA Batteries (4-pack),1,3.84,09/28/19 21:15,"875 11th St, Seattle, WA 98101"
240263,Flatscreen TV,1,300,09/11/19 06:49,"965 Jefferson St, San Francisco, CA 94016"
240264,AAA Batteries (4-pack),1,2.99,09/24/19 15:02,"689 West St, Dallas, TX 75001"
240265,AAA Batteries (4-pack),1,2.99,09/26/19 11:04,"210 Madison St, Los Angeles, CA 90001"
240266,USB-C Charging Cable,1,11.95,09/15/19 17:43,"212 Center St, Atlanta, GA 30301"
240267,AAA Batteries (4-pack),1,2.99,09/20/19 10:40,"89 Willow St, Dallas, TX 75001"
240268,USB-C Charging Cable,1,11.95,09/12/19 21:11,"605 Lake St, San Francisco, CA 94016"
240269,AA Batteries (4-pack),1,3.84,09/26/19 20:34,"247 Sunset St, San Francisco, CA 94016"
240270,AA Batteries (4-pack),1,3.84,09/13/19 20:48,"883 Highland St, New York City, NY 10001"
240271,20in Monitor,1,109.99,09/16/19 08:40,"448 Madison St, Los Angeles, CA 90001"
240272,AA Batteries (4-pack),3,3.84,09/17/19 11:43,"489 10th St, San Francisco, CA 94016"
240273,AA Batteries (4-pack),1,3.84,09/13/19 22:46,"862 Johnson St, San Francisco, CA 94016"
240274,USB-C Charging Cable,1,11.95,09/25/19 00:24,"284 12th St, Los Angeles, CA 90001"
240275,USB-C Charging Cable,1,11.95,09/17/19 12:15,"507 13th St, Austin, TX 73301"
240276,AAA Batteries (4-pack),1,2.99,09/25/19 09:07,"323 Jackson St, Atlanta, GA 30301"
240277,Macbook Pro Laptop,1,1700,09/05/19 10:27,"451 Center St, San Francisco, CA 94016"
240278,USB-C Charging Cable,1,11.95,09/30/19 18:19,"358 Park St, New York City, NY 10001"
240279,AAA Batteries (4-pack),1,2.99,09/23/19 07:54,"650 Walnut St, Seattle, WA 98101"
240280,AAA Batteries (4-pack),1,2.99,09/03/19 20:07,"845 1st St, Seattle, WA 98101"
240281,AA Batteries (4-pack),1,3.84,09/26/19 08:22,"945 14th St, Atlanta, GA 30301"
240282,Bose SoundSport Headphones,1,99.99,09/08/19 15:11,"909 Sunset St, Austin, TX 73301"
240283,AAA Batteries (4-pack),1,2.99,09/01/19 12:46,"980 8th St, Austin, TX 73301"
240284,iPhone,1,700,09/23/19 11:55,"687 West St, Boston, MA 02215"
240285,Apple Airpods Headphones,1,150,09/24/19 14:56,"915 11th St, Seattle, WA 98101"
240286,AAA Batteries (4-pack),1,2.99,09/17/19 16:55,"493 Cedar St, Los Angeles, CA 90001"
240287,Lightning Charging Cable,1,14.95,09/30/19 12:15,"903 Johnson St, Atlanta, GA 30301"
240288,AAA Batteries (4-pack),1,2.99,09/10/19 22:48,"24 Forest St, Los Angeles, CA 90001"
240289,AAA Batteries (4-pack),2,2.99,09/15/19 20:17,"545 Washington St, New York City, NY 10001"
240290,AAA Batteries (4-pack),3,2.99,09/22/19 21:08,"505 Washington St, San Francisco, CA 94016"
240291,Macbook Pro Laptop,1,1700,09/10/19 14:23,"974 13th St, San Francisco, CA 94016"
240292,Lightning Charging Cable,1,14.95,09/10/19 17:19,"137 Highland St, Austin, TX 73301"
240293,Wired Headphones,1,11.99,09/20/19 04:41,"408 Willow St, Los Angeles, CA 90001"
240294,AA Batteries (4-pack),1,3.84,09/17/19 17:39,"702 10th St, Los Angeles, CA 90001"
240295,20in Monitor,1,109.99,09/16/19 08:38,"402 Willow St, Portland, OR 97035"
240296,Lightning Charging Cable,1,14.95,09/20/19 18:00,"679 West St, Los Angeles, CA 90001"
240296,Macbook Pro Laptop,1,1700,09/20/19 18:00,"679 West St, Los Angeles, CA 90001"
240297,27in FHD Monitor,1,149.99,09/26/19 12:09,"347 6th St, New York City, NY 10001"
240298,Apple Airpods Headphones,1,150,09/14/19 05:10,"474 7th St, New York City, NY 10001"
240299,USB-C Charging Cable,1,11.95,09/26/19 06:40,"903 Cedar St, Atlanta, GA 30301"
240299,Bose SoundSport Headphones,1,99.99,09/26/19 06:40,"903 Cedar St, Atlanta, GA 30301"
240300,USB-C Charging Cable,1,11.95,09/18/19 19:42,"516 6th St, Los Angeles, CA 90001"
240301,Apple Airpods Headphones,1,150,09/07/19 14:21,"159 Forest St, Atlanta, GA 30301"
240302,Apple Airpods Headphones,1,150,09/16/19 08:20,"997 Walnut St, San Francisco, CA 94016"
240303,Bose SoundSport Headphones,1,99.99,09/12/19 19:41,"822 Jackson St, Dallas, TX 75001"
240304,iPhone,1,700,09/17/19 12:13,"167 Jefferson St, Atlanta, GA 30301"
240305,AAA Batteries (4-pack),1,2.99,09/20/19 20:32,"564 Jackson St, Seattle, WA 98101"
240306,Lightning Charging Cable,1,14.95,09/24/19 18:38,"207 Wilson St, Boston, MA 02215"
240307,AAA Batteries (4-pack),3,2.99,09/11/19 23:27,"244 Jackson St, New York City, NY 10001"
240308,AA Batteries (4-pack),2,3.84,09/03/19 13:55,"552 Hickory St, Boston, MA 02215"
240309,AA Batteries (4-pack),1,3.84,09/22/19 20:30,"494 11th St, New York City, NY 10001"
240310,AAA Batteries (4-pack),1,2.99,09/26/19 18:52,"15 Sunset St, Dallas, TX 75001"
240311,34in Ultrawide Monitor,1,379.99,10/01/19 02:42,"599 Walnut St, Los Angeles, CA 90001"
240312,AAA Batteries (4-pack),2,2.99,09/14/19 20:06,"475 10th St, Seattle, WA 98101"
240313,Google Phone,1,600,09/18/19 10:01,"429 Chestnut St, San Francisco, CA 94016"
240314,AA Batteries (4-pack),1,3.84,09/09/19 13:17,"940 West St, Atlanta, GA 30301"
240315,Wired Headphones,1,11.99,09/04/19 18:35,"196 11th St, Austin, TX 73301"
240316,AAA Batteries (4-pack),1,2.99,09/27/19 01:48,"322 Elm St, Seattle, WA 98101"
240317,AAA Batteries (4-pack),3,2.99,09/25/19 18:55,"547 Dogwood St, San Francisco, CA 94016"
240318,AAA Batteries (4-pack),1,2.99,09/17/19 12:25,"407 1st St, New York City, NY 10001"
240319,USB-C Charging Cable,1,11.95,09/29/19 22:38,"798 Madison St, Portland, ME 04101"
240320,AA Batteries (4-pack),2,3.84,09/21/19 09:44,"403 Highland St, Los Angeles, CA 90001"
240321,Flatscreen TV,1,300,09/23/19 10:39,"608 Center St, Dallas, TX 75001"
240322,Wired Headphones,1,11.99,09/21/19 18:32,"43 9th St, San Francisco, CA 94016"
240323,Apple Airpods Headphones,1,150,09/05/19 17:47,"814 South St, Seattle, WA 98101"
240324,Vareebadd Phone,1,400,09/10/19 08:57,"644 Chestnut St, Los Angeles, CA 90001"
240325,Vareebadd Phone,1,400,09/04/19 22:13,"680 West St, Los Angeles, CA 90001"
240325,USB-C Charging Cable,1,11.95,09/04/19 22:13,"680 West St, Los Angeles, CA 90001"
240326,USB-C Charging Cable,1,11.95,09/03/19 10:23,"511 Park St, Boston, MA 02215"
240327,34in Ultrawide Monitor,1,379.99,09/17/19 22:35,"328 Center St, Los Angeles, CA 90001"
240328,AA Batteries (4-pack),2,3.84,09/08/19 21:48,"287 Johnson St, San Francisco, CA 94016"
240329,Google Phone,1,600,09/26/19 20:27,"337 Park St, San Francisco, CA 94016"
240330,27in FHD Monitor,1,149.99,09/12/19 20:51,"932 Cherry St, Atlanta, GA 30301"
240331,Vareebadd Phone,1,400,09/18/19 17:24,"234 4th St, Portland, OR 97035"
240332,Bose SoundSport Headphones,1,99.99,09/08/19 16:39,"20 12th St, New York City, NY 10001"
240333,27in FHD Monitor,1,149.99,09/08/19 16:19,"718 4th St, San Francisco, CA 94016"
240334,iPhone,1,700,09/12/19 10:58,"128 Main St, Dallas, TX 75001"
240335,Apple Airpods Headphones,1,150,09/26/19 12:16,"447 Willow St, San Francisco, CA 94016"
240335,Lightning Charging Cable,1,14.95,09/26/19 12:16,"447 Willow St, San Francisco, CA 94016"
240336,Flatscreen TV,1,300,09/14/19 16:29,"201 Meadow St, San Francisco, CA 94016"
240337,AAA Batteries (4-pack),1,2.99,09/12/19 10:48,"897 Madison St, Los Angeles, CA 90001"
240338,AA Batteries (4-pack),2,3.84,09/03/19 10:53,"65 Lake St, San Francisco, CA 94016"
240339,27in FHD Monitor,1,149.99,09/30/19 15:31,"114 South St, Los Angeles, CA 90001"
240340,USB-C Charging Cable,1,11.95,09/20/19 19:24,"688 Sunset St, San Francisco, CA 94016"
240341,27in FHD Monitor,1,149.99,09/17/19 18:52,"537 Cedar St, Atlanta, GA 30301"
240342,Bose SoundSport Headphones,1,99.99,09/06/19 08:21,"206 Madison St, Los Angeles, CA 90001"
240343,USB-C Charging Cable,1,11.95,09/29/19 12:38,"536 Hill St, Atlanta, GA 30301"
240344,Wired Headphones,2,11.99,09/15/19 17:24,"111 2nd St, Boston, MA 02215"
240345,USB-C Charging Cable,1,11.95,09/05/19 17:28,"645 Adams St, San Francisco, CA 94016"
240346,Bose SoundSport Headphones,1,99.99,09/17/19 21:26,"995 Adams St, Boston, MA 02215"
240347,Macbook Pro Laptop,1,1700,09/21/19 23:20,"749 5th St, San Francisco, CA 94016"
240348,Lightning Charging Cable,1,14.95,09/09/19 22:00,"477 Park St, San Francisco, CA 94016"
240349,Apple Airpods Headphones,1,150,09/27/19 14:51,"189 4th St, Portland, OR 97035"
240350,34in Ultrawide Monitor,1,379.99,09/02/19 10:46,"485 Cedar St, New York City, NY 10001"
240351,Lightning Charging Cable,1,14.95,09/19/19 19:03,"788 1st St, Portland, OR 97035"
240351,Wired Headphones,1,11.99,09/19/19 19:03,"788 1st St, Portland, OR 97035"
240352,ThinkPad Laptop,1,999.99,09/27/19 16:54,"461 Hickory St, Atlanta, GA 30301"
240353,iPhone,1,700,09/04/19 14:05,"25 Madison St, Seattle, WA 98101"
240354,Lightning Charging Cable,1,14.95,09/10/19 23:30,"763 Pine St, Portland, OR 97035"
240355,iPhone,1,700,09/20/19 21:12,"485 Highland St, Atlanta, GA 30301"
240356,Lightning Charging Cable,1,14.95,09/09/19 20:17,"480 Meadow St, Los Angeles, CA 90001"
240357,Bose SoundSport Headphones,1,99.99,09/04/19 19:39,"585 Forest St, San Francisco, CA 94016"
240358,AAA Batteries (4-pack),5,2.99,09/10/19 06:49,"797 8th St, Los Angeles, CA 90001"
240359,AA Batteries (4-pack),1,3.84,09/15/19 09:04,"949 14th St, San Francisco, CA 94016"
240360,Apple Airpods Headphones,1,150,09/11/19 12:03,"595 Spruce St, New York City, NY 10001"
240361,USB-C Charging Cable,1,11.95,09/07/19 13:22,"14 Hill St, New York City, NY 10001"
240362,iPhone,1,700,09/20/19 18:01,"62 Lake St, New York City, NY 10001"
240362,Wired Headphones,1,11.99,09/20/19 18:01,"62 Lake St, New York City, NY 10001"
240363,Lightning Charging Cable,1,14.95,09/19/19 00:48,"252 Highland St, Los Angeles, CA 90001"
240364,27in 4K Gaming Monitor,1,389.99,09/24/19 17:59,"980 12th St, Los Angeles, CA 90001"
240365,Wired Headphones,1,11.99,09/14/19 12:17,"174 5th St, San Francisco, CA 94016"
240366,iPhone,1,700,09/06/19 12:27,"663 Sunset St, Boston, MA 02215"
240367,Wired Headphones,2,11.99,09/22/19 20:17,"828 Cedar St, San Francisco, CA 94016"
240368,USB-C Charging Cable,1,11.95,09/05/19 18:20,"225 Willow St, San Francisco, CA 94016"
240369,Apple Airpods Headphones,1,150,09/18/19 21:18,"988 Hill St, Portland, OR 97035"
240370,27in 4K Gaming Monitor,1,389.99,09/04/19 12:25,"100 10th St, Boston, MA 02215"
240371,AA Batteries (4-pack),2,3.84,09/18/19 21:05,"867 Adams St, Seattle, WA 98101"
240372,AA Batteries (4-pack),1,3.84,09/01/19 11:04,"702 Hill St, Seattle, WA 98101"
240373,AA Batteries (4-pack),1,3.84,09/28/19 20:15,"877 Jefferson St, Portland, ME 04101"
240374,AA Batteries (4-pack),1,3.84,09/17/19 13:38,"865 Jefferson St, Atlanta, GA 30301"
240375,AA Batteries (4-pack),4,3.84,09/06/19 21:10,"560 7th St, Los Angeles, CA 90001"
240376,Google Phone,1,600,09/08/19 22:13,"629 Lakeview St, San Francisco, CA 94016"
240377,USB-C Charging Cable,1,11.95,09/16/19 15:05,"102 Walnut St, Austin, TX 73301"
240378,27in 4K Gaming Monitor,1,389.99,09/27/19 17:56,"88 Chestnut St, Los Angeles, CA 90001"
240379,Lightning Charging Cable,1,14.95,09/01/19 09:56,"385 Hill St, New York City, NY 10001"
240380,Google Phone,1,600,09/23/19 20:18,"192 8th St, New York City, NY 10001"
240381,iPhone,1,700,09/16/19 14:39,"172 Spruce St, Los Angeles, CA 90001"
240382,Apple Airpods Headphones,1,150,09/10/19 22:51,"797 Pine St, Los Angeles, CA 90001"
240383,ThinkPad Laptop,1,999.99,09/04/19 17:16,"509 Pine St, San Francisco, CA 94016"
240384,Lightning Charging Cable,1,14.95,09/12/19 18:38,"342 Highland St, Seattle, WA 98101"
240385,34in Ultrawide Monitor,1,379.99,09/14/19 11:30,"863 Pine St, Boston, MA 02215"
240386,AAA Batteries (4-pack),1,2.99,09/22/19 20:40,"389 Ridge St, Atlanta, GA 30301"
240387,Lightning Charging Cable,1,14.95,09/04/19 16:03,"454 5th St, San Francisco, CA 94016"
240388,Apple Airpods Headphones,1,150,09/10/19 11:00,"300 2nd St, Portland, OR 97035"
