Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
204855,AAA Batteries (4-pack),1,2.99,06/27/19 23:04,"710 10th St, Seattle, WA 98101"
204856,AAA Batteries (4-pack),1,2.99,06/27/19 00:11,"427 12th St, Atlanta, GA 30301"
204857,ThinkPad Laptop,1,999.99,06/20/19 18:30,"869 7th St, Los Angeles, CA 90001"
204858,Lightning Charging Cable,1,14.95,06/24/19 11:22,"116 Washington St, Seattle, WA 98101"
204859,Wired Headphones,1,11.99,06/21/19 20:00,"325 14th St, Austin, TX 73301"
204860,iPhone,1,700,06/15/19 18:57,"920 1st St, Portland, ME 04101"
204860,Lightning Charging Cable,1,14.95,06/15/19 18:57,"920 1st St, Portland, ME 04101"
204861,34in Ultrawide Monitor,1,379.99,06/29/19 19:01,"516 Elm St, Seattle, WA 98101"
204862,USB-C Charging Cable,1,11.95,06/04/19 10:03,"3 Main St, Los Angeles, CA 90001"
204863,Lightning Charging Cable,1,14.95,06/23/19 13:49,"657 Spruce St, San Francisco, CA 94016"
204864,Lightning Charging Cable,1,14.95,06/17/19 19:42,"722 Jackson St, Boston, MA 02215"
204865,Bose SoundSport Headphones,1,99.99,06/19/19 11:28,"862 Washington St, San Francisco, CA 94016"
204866,Lightning Charging Cable,2,14.95,06/09/19 23:12,"762 Sunset St, Los Angeles, CA 90001"
204867,USB-C Charging Cable,1,11.95,06/04/19 21:52,"889 Madison St, Boston, MA 02215"
204868,Apple Airpods Headphones,1,150,06/01/19 09:31,"299 Park St, Atlanta, GA 30301"
204869,Wired Headphones,2,11.99,06/04/19 12:36,"905 Pine St, Austin, TX 73301"
204870,Bose SoundSport Headphones,1,99.99,06/11/19 09:56,"738 Cedar St, Los Angeles, CA 90001"
204871,AAA Batteries (4-pack),2,2.99,06/14/19 17:07,"452 1st St, Boston, MA 02215"
204872,27in FHD Monitor,1,149.99,06/09/19 19:15,"771 10th St, Los Angeles, CA 90001"
204873,Apple Airpods Headphones,1,150,06/18/19 19:56,"970 4th St, Los Angeles, CA 90001"
204874,AA Batteries (4-pack),1,3.84,06/12/19 01:22,"53 Maple St, Seattle, WA 98101"
204875,AAA Batteries (4-pack),5,2.99,06/28/19 16:24,"575 2nd St, San Francisco, CA 94016"
204876,USB-C Charging Cable,1,11.95,06/14/19 19:55,"457 7th St, Seattle, WA 98101"
204877,Wired Headphones,1,11.99,06/13/19 19:35,"818 Ridge St, Los Angeles, CA 90001"
204878,AA Batteries (4-pack),1,3.84,06/24/19 19:34,"239 West St, Dallas, TX 75001"
204879,iPhone,1,700,06/21/19 12:35,"787 2nd St, New York City, NY 10001"
204879,Macbook Pro Laptop,1,1700,06/21/19 12:35,"787 2nd St, New York City, NY 10001"
204880,AA Batteries (4-pack),1,3.84,06/16/19 13:09,"409 11th St, San Francisco, CA 94016"
204881,Wired Headphones,1,11.99,06/22/19 09:36,"743 Willow St, San Francisco, CA 94016"
204882,27in FHD Monitor,1,149.99,06/02/19 11:45,"667 Hickory St, Los Angeles, CA 90001"
204883,20in Monitor,1,109.99,06/23/19 17:41,"102 Jefferson St, Austin, TX 73301"
204884,34in Ultrawide Monitor,1,379.99,06/06/19 10:25,"998 North St, Boston, MA 02215"
204885,Lightning Charging Cable,1,14.95,06/16/19 15:26,"848 Spruce St, Boston, MA 02215"
204886,Wired Headphones,1,11.99,06/29/19 17:59,"810 Washington St, New York City, NY 10001"
204887,Flatscreen TV,1,300,06/04/19 14:26,"519 Main St, Austin, TX 73301"
204888,27in FHD Monitor,1,149.99,06/04/19 09:54,"77 Hill St, San Francisco, CA 94016"
204889,USB-C Charging Cable,1,11.95,06/19/19 20:36,"955 9th St, Atlanta, GA 30301"
204890,Wired Headphones,1,11.99,06/24/19 21:45,"587 Spruce St, Boston, MA 02215"
204891,iPhone,1,700,06/25/19 19:24,"774 14th St, Dallas, TX 75001"
204892,Apple Airpods Headphones,1,150,06/13/19 12:06,"640 West St, Boston, MA 02215"
204893,Lightning Charging Cable,1,14.95,06/22/19 19:35,"192 North St, San Francisco, CA 94016"
204894,Bose SoundSport Headphones,1,99.99,06/22/19 07:57,"431 River St, San Francisco, CA 94016"
204895,AA Batteries (4-pack),1,3.84,06/04/19 17:29,"108 West St, Atlanta, GA 30301"
204896,AAA Batteries (4-pack),2,2.99,06/06/19 13:32,"274 Chestnut St, Los Angeles, CA 90001"
204897,Lightning Charging Cable,1,14.95,06/02/19 16:23,"865 River St, Portland, OR 97035"
204898,27in FHD Monitor,1,149.99,06/06/19 18:24,"819 Willow St, Seattle, WA 98101"
204899,34in Ultrawide Monitor,1,379.99,06/24/19 13:43,"474 Meadow St, Los Angeles, CA 90001"
204900,AAA Batteries (4-pack),1,2.99,06/21/19 20:36,"934 Park St, San Francisco, CA 94016"
204901,LG Washing Machine,1,600.0,06/14/19 20:30,"729 West St, Dallas, TX 75001"
204902,27in FHD Monitor,1,149.99,06/22/19 13:05,"553 Cherry St, Portland, OR 97035"
204903,USB-C Charging Cable,1,11.95,06/18/19 11:35,"784 Washington St, Atlanta, GA 30301"
204904,AA Batteries (4-pack),1,3.84,06/09/19 14:12,"179 Adams St, New York City, NY 10001"
204905,Lightning Charging Cable,1,14.95,06/07/19 17:11,"145 11th St, New York City, NY 10001"
204906,Bose SoundSport Headphones,1,99.99,06/26/19 17:45,"68 Wilson St, Portland, OR 97035"
204907,Lightning Charging Cable,1,14.95,06/28/19 12:52,"334 Lake St, Seattle, WA 98101"
204908,AAA Batteries (4-pack),1,2.99,06/30/19 21:33,"153 Main St, San Francisco, CA 94016"
204909,AA Batteries (4-pack),1,3.84,06/07/19 19:30,"339 Johnson St, Dallas, TX 75001"
204910,AAA Batteries (4-pack),1,2.99,06/08/19 21:28,"922 Wilson St, New York City, NY 10001"
204911,Lightning Charging Cable,1,14.95,06/03/19 17:45,"759 Cherry St, San Francisco, CA 94016"
204912,Google Phone,1,600,06/23/19 23:33,"840 Hill St, San Francisco, CA 94016"
204913,USB-C Charging Cable,1,11.95,06/20/19 11:27,"397 River St, Los Angeles, CA 90001"
204914,USB-C Charging Cable,1,11.95,06/08/19 11:34,"403 12th St, Dallas, TX 75001"
204915,USB-C Charging Cable,1,11.95,06/07/19 23:27,"988 Main St, Boston, MA 02215"
204916,USB-C Charging Cable,1,11.95,06/21/19 21:04,"94 River St, Portland, ME 04101"
204917,Lightning Charging Cable,1,14.95,06/25/19 18:30,"644 West St, Seattle, WA 98101"
204918,Lightning Charging Cable,1,14.95,06/12/19 06:08,"441 Pine St, Boston, MA 02215"
204919,Apple Airpods Headphones,1,150,06/23/19 17:40,"936 Hill St, Seattle, WA 98101"
204920,27in 4K Gaming Monitor,1,389.99,06/21/19 11:55,"743 2nd St, New York City, NY 10001"
204921,AA Batteries (4-pack),1,3.84,06/25/19 12:37,"740 Pine St, Atlanta, GA 30301"
204922,AAA Batteries (4-pack),1,2.99,06/16/19 23:54,"759 Walnut St, Los Angeles, CA 90001"
204923,AAA Batteries (4-pack),2,2.99,06/14/19 13:43,"339 Center St, New York City, NY 10001"
204924,AA Batteries (4-pack),1,3.84,06/12/19 09:36,"175 2nd St, New York City, NY 10001"
204925,Apple Airpods Headphones,1,150,06/14/19 21:56,"458 Ridge St, Los Angeles, CA 90001"
204926,Wired Headphones,1,11.99,06/06/19 20:18,"538 12th St, Los Angeles, CA 90001"
204927,AA Batteries (4-pack),1,3.84,06/24/19 09:03,"484 Hill St, Seattle, WA 98101"
204928,27in 4K Gaming Monitor,1,389.99,06/06/19 11:45,"421 14th St, San Francisco, CA 94016"
204929,Lightning Charging Cable,1,14.95,06/10/19 16:51,"71 Lincoln St, Atlanta, GA 30301"
204930,AAA Batteries (4-pack),1,2.99,06/26/19 21:38,"64 7th St, San Francisco, CA 94016"
204931,Lightning Charging Cable,1,14.95,06/13/19 17:00,"308 12th St, New York City, NY 10001"
204932,27in 4K Gaming Monitor,1,389.99,06/04/19 21:08,"941 13th St, Portland, OR 97035"
204933,Lightning Charging Cable,1,14.95,06/08/19 17:10,"931 7th St, Seattle, WA 98101"
204934,Apple Airpods Headphones,1,150,06/26/19 22:42,"55 Pine St, Los Angeles, CA 90001"
204935,Wired Headphones,1,11.99,06/02/19 14:00,"546 5th St, San Francisco, CA 94016"
204936,AAA Batteries (4-pack),2,2.99,06/05/19 19:27,"718 Walnut St, New York City, NY 10001"
204936,Wired Headphones,1,11.99,06/05/19 19:27,"718 Walnut St, New York City, NY 10001"
204937,USB-C Charging Cable,1,11.95,06/03/19 16:16,"183 Ridge St, San Francisco, CA 94016"
204938,iPhone,1,700,06/04/19 19:24,"971 River St, Portland, OR 97035"
204939,USB-C Charging Cable,1,11.95,06/20/19 17:23,"95 5th St, San Francisco, CA 94016"
204939,Google Phone,1,600,06/20/19 17:23,"95 5th St, San Francisco, CA 94016"
204940,ThinkPad Laptop,1,999.99,06/17/19 11:56,"645 Madison St, Portland, OR 97035"
204941,Wired Headphones,1,11.99,06/12/19 12:25,"497 13th St, Los Angeles, CA 90001"
204942,Bose SoundSport Headphones,1,99.99,06/26/19 12:13,"117 Lake St, Austin, TX 73301"
204943,AA Batteries (4-pack),1,3.84,06/19/19 17:05,"194 Highland St, San Francisco, CA 94016"
204944,Apple Airpods Headphones,1,150,06/06/19 23:59,"546 Sunset St, Los Angeles, CA 90001"
204945,ThinkPad Laptop,1,999.99,06/24/19 14:08,"38 Willow St, Seattle, WA 98101"
204946,Lightning Charging Cable,1,14.95,06/15/19 13:12,"387 Hill St, Seattle, WA 98101"
204947,Apple Airpods Headphones,1,150,06/19/19 19:12,"263 Elm St, Atlanta, GA 30301"
204948,AA Batteries (4-pack),1,3.84,06/26/19 18:32,"443 Spruce St, Los Angeles, CA 90001"
204949,USB-C Charging Cable,1,11.95,06/19/19 13:38,"331 Lakeview St, Los Angeles, CA 90001"
204950,USB-C Charging Cable,1,11.95,06/25/19 10:59,"15 Center St, Atlanta, GA 30301"
204951,Bose SoundSport Headphones,1,99.99,06/16/19 12:02,"418 Church St, San Francisco, CA 94016"
204952,Google Phone,1,600,06/05/19 14:21,"912 River St, Portland, OR 97035"
204952,USB-C Charging Cable,1,11.95,06/05/19 14:21,"912 River St, Portland, OR 97035"
204953,Flatscreen TV,1,300,06/20/19 13:33,"886 1st St, Boston, MA 02215"
204954,Wired Headphones,1,11.99,06/17/19 20:09,"633 14th St, Los Angeles, CA 90001"
204955,Lightning Charging Cable,1,14.95,06/16/19 11:47,"797 Spruce St, Austin, TX 73301"
204956,Wired Headphones,1,11.99,06/13/19 11:09,"966 2nd St, Los Angeles, CA 90001"
204957,Apple Airpods Headphones,1,150,06/17/19 23:50,"618 4th St, Los Angeles, CA 90001"
204958,34in Ultrawide Monitor,1,379.99,06/08/19 06:54,"178 North St, Los Angeles, CA 90001"
204959,AAA Batteries (4-pack),3,2.99,06/19/19 17:16,"763 Chestnut St, New York City, NY 10001"
204960,Lightning Charging Cable,1,14.95,06/03/19 18:09,"534 Adams St, Atlanta, GA 30301"
204961,iPhone,1,700,06/20/19 17:50,"485 Madison St, Portland, OR 97035"
204961,Lightning Charging Cable,2,14.95,06/20/19 17:50,"485 Madison St, Portland, OR 97035"
204962,LG Washing Machine,1,600.0,06/03/19 15:02,"188 Adams St, Portland, OR 97035"
204963,USB-C Charging Cable,1,11.95,06/15/19 18:57,"111 9th St, Seattle, WA 98101"
204964,AA Batteries (4-pack),1,3.84,06/04/19 23:26,"986 River St, Seattle, WA 98101"
204965,Lightning Charging Cable,1,14.95,06/12/19 17:31,"996 Walnut St, Austin, TX 73301"
204966,iPhone,1,700,06/18/19 11:39,"17 Church St, San Francisco, CA 94016"
204967,Lightning Charging Cable,1,14.95,06/12/19 18:07,"935 Lincoln St, Boston, MA 02215"
204968,AAA Batteries (4-pack),4,2.99,06/04/19 21:03,"179 Adams St, Dallas, TX 75001"
204969,Wired Headphones,1,11.99,06/12/19 12:06,"829 Cedar St, Austin, TX 73301"
204970,Bose SoundSport Headphones,1,99.99,06/06/19 00:58,"240 Chestnut St, New York City, NY 10001"
204971,AAA Batteries (4-pack),2,2.99,06/26/19 20:57,"662 Lakeview St, Los Angeles, CA 90001"
204972,AA Batteries (4-pack),1,3.84,06/22/19 08:05,"999 Sunset St, Boston, MA 02215"
204973,USB-C Charging Cable,1,11.95,06/28/19 04:50,"286 Spruce St, San Francisco, CA 94016"
204974,27in FHD Monitor,1,149.99,06/02/19 15:17,"109 River St, San Francisco, CA 94016"
204975,Lightning Charging Cable,1,14.95,06/15/19 18:30,"225 Johnson St, San Francisco, CA 94016"
204976,Wired Headphones,1,11.99,06/14/19 22:33,"896 11th St, Dallas, TX 75001"
204977,Wired Headphones,1,11.99,06/28/19 18:36,"381 Church St, San Francisco, CA 94016"
204978,Apple Airpods Headphones,1,150,06/12/19 06:13,"871 Willow St, Atlanta, GA 30301"
204979,AAA Batteries (4-pack),2,2.99,06/05/19 15:27,"329 Forest St, Seattle, WA 98101"
204980,27in 4K Gaming Monitor,1,389.99,06/01/19 18:43,"922 Madison St, San Francisco, CA 94016"
204981,Bose SoundSport Headphones,1,99.99,06/10/19 13:26,"680 Cedar St, Atlanta, GA 30301"
204982,Lightning Charging Cable,1,14.95,06/02/19 11:17,"755 8th St, Boston, MA 02215"
204983,Bose SoundSport Headphones,1,99.99,06/06/19 06:49,"213 Washington St, Los Angeles, CA 90001"
204983,AA Batteries (4-pack),1,3.84,06/06/19 06:49,"213 Washington St, Los Angeles, CA 90001"
204984,Wired Headphones,1,11.99,06/29/19 15:10,"276 Lincoln St, San Francisco, CA 94016"
204985,USB-C Charging Cable,1,11.95,06/29/19 17:30,"947 14th St, New York City, NY 10001"
204986,ThinkPad Laptop,1,999.99,06/29/19 00:58,"696 Elm St, San Francisco, CA 94016"
204987,iPhone,1,700,06/16/19 17:26,"401 10th St, Los Angeles, CA 90001"
204988,Lightning Charging Cable,1,14.95,06/16/19 02:10,"483 14th St, Los Angeles, CA 90001"
204989,20in Monitor,1,109.99,06/21/19 01:14,"184 Madison St, San Francisco, CA 94016"
204990,AA Batteries (4-pack),1,3.84,06/03/19 19:34,"916 Jefferson St, Atlanta, GA 30301"
204991,Macbook Pro Laptop,1,1700,06/19/19 10:51,"513 South St, New York City, NY 10001"
204992,Bose SoundSport Headphones,1,99.99,06/04/19 07:06,"339 Church St, Seattle, WA 98101"
204993,Bose SoundSport Headphones,1,99.99,06/09/19 14:25,"181 6th St, Seattle, WA 98101"
204994,Bose SoundSport Headphones,1,99.99,06/04/19 18:20,"897 Meadow St, New York City, NY 10001"
204995,Google Phone,1,600,06/19/19 02:22,"254 7th St, Portland, OR 97035"
204996,Lightning Charging Cable,1,14.95,06/07/19 23:25,"218 Main St, San Francisco, CA 94016"
204997,ThinkPad Laptop,1,999.99,06/14/19 14:20,"990 Lakeview St, San Francisco, CA 94016"
204998,27in FHD Monitor,1,149.99,06/16/19 13:53,"538 Dogwood St, San Francisco, CA 94016"
204999,Lightning Charging Cable,1,14.95,06/14/19 16:38,"397 Hill St, New York City, NY 10001"
205000,iPhone,1,700,06/26/19 13:45,"651 4th St, San Francisco, CA 94016"
205001,Wired Headphones,1,11.99,06/26/19 15:03,"300 Adams St, Los Angeles, CA 90001"
205002,Wired Headphones,1,11.99,06/28/19 15:06,"941 Ridge St, San Francisco, CA 94016"
205003,Wired Headphones,1,11.99,06/16/19 14:01,"448 11th St, Boston, MA 02215"
205004,Lightning Charging Cable,1,14.95,06/13/19 11:58,"404 6th St, San Francisco, CA 94016"
205005,Wired Headphones,1,11.99,06/11/19 14:09,"149 Lake St, Portland, OR 97035"
205006,USB-C Charging Cable,1,11.95,06/02/19 13:18,"924 Lake St, Boston, MA 02215"
205007,Apple Airpods Headphones,1,150,06/20/19 20:43,"242 12th St, Boston, MA 02215"
205008,Google Phone,1,600,06/01/19 12:35,"266 Forest St, San Francisco, CA 94016"
205008,USB-C Charging Cable,1,11.95,06/01/19 12:35,"266 Forest St, San Francisco, CA 94016"
205009,ThinkPad Laptop,1,999.99,06/13/19 05:00,"244 Lakeview St, Austin, TX 73301"
205010,ThinkPad Laptop,1,999.99,06/14/19 00:40,"97 Park St, New York City, NY 10001"
205011,Lightning Charging Cable,1,14.95,06/18/19 18:55,"338 Maple St, Los Angeles, CA 90001"
205012,USB-C Charging Cable,1,11.95,06/29/19 20:52,"475 Lincoln St, Austin, TX 73301"
205013,27in FHD Monitor,1,149.99,06/18/19 11:04,"343 Washington St, New York City, NY 10001"
205014,Flatscreen TV,1,300,06/30/19 13:55,"342 Madison St, New York City, NY 10001"
205015,AA Batteries (4-pack),2,3.84,06/17/19 17:06,"193 Lincoln St, Austin, TX 73301"
205016,Wired Headphones,1,11.99,06/10/19 15:21,"659 Sunset St, Boston, MA 02215"
205017,34in Ultrawide Monitor,1,379.99,06/03/19 20:56,"446 2nd St, San Francisco, CA 94016"
205018,USB-C Charging Cable,1,11.95,06/26/19 14:39,"745 11th St, Portland, OR 97035"
205019,USB-C Charging Cable,1,11.95,06/02/19 18:11,"589 1st St, San Francisco, CA 94016"
205020,AA Batteries (4-pack),1,3.84,06/20/19 23:48,"56 Washington St, Los Angeles, CA 90001"
205021,AAA Batteries (4-pack),1,2.99,06/09/19 15:11,"740 Chestnut St, Seattle, WA 98101"
205022,AAA Batteries (4-pack),1,2.99,06/18/19 19:34,"692 Lincoln St, Los Angeles, CA 90001"
205023,AAA Batteries (4-pack),1,2.99,06/19/19 17:56,"830 Pine St, New York City, NY 10001"
205024,USB-C Charging Cable,1,11.95,06/15/19 11:56,"799 Hill St, New York City, NY 10001"
205025,27in FHD Monitor,1,149.99,06/05/19 19:32,"486 Church St, San Francisco, CA 94016"
205026,AA Batteries (4-pack),1,3.84,06/05/19 18:45,"699 8th St, San Francisco, CA 94016"
205027,Flatscreen TV,1,300,06/19/19 20:08,"386 South St, Los Angeles, CA 90001"
205028,Lightning Charging Cable,1,14.95,06/02/19 06:14,"519 13th St, San Francisco, CA 94016"
205029,iPhone,1,700,06/25/19 21:59,"257 Cedar St, Boston, MA 02215"
205029,Apple Airpods Headphones,1,150,06/25/19 21:59,"257 Cedar St, Boston, MA 02215"
205030,LG Dryer,1,600.0,06/04/19 13:48,"287 13th St, Portland, OR 97035"
205031,27in FHD Monitor,1,149.99,06/19/19 23:23,"808 Hill St, Seattle, WA 98101"
205032,AA Batteries (4-pack),2,3.84,06/14/19 21:46,"938 4th St, Seattle, WA 98101"
205033,iPhone,1,700,06/04/19 21:25,"204 Center St, Dallas, TX 75001"
205033,Apple Airpods Headphones,1,150,06/04/19 21:25,"204 Center St, Dallas, TX 75001"
205034,Lightning Charging Cable,1,14.95,06/22/19 18:56,"658 Adams St, Atlanta, GA 30301"
205035,AA Batteries (4-pack),3,3.84,06/19/19 11:18,"876 2nd St, Los Angeles, CA 90001"
205036,Lightning Charging Cable,1,14.95,06/05/19 11:34,"810 Pine St, New York City, NY 10001"
205037,Apple Airpods Headphones,1,150,06/22/19 13:13,"825 River St, Austin, TX 73301"
205038,ThinkPad Laptop,1,999.99,06/24/19 09:21,"279 Maple St, Atlanta, GA 30301"
205039,Lightning Charging Cable,1,14.95,06/28/19 14:52,"114 Church St, Atlanta, GA 30301"
205040,Lightning Charging Cable,1,14.95,06/17/19 17:49,"109 Cherry St, Portland, OR 97035"
