Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
161974,Apple Airpods Headphones,1,150,03/08/19 06:53,"886 2nd St, San Francisco, CA 94016"
161975,27in FHD Monitor,1,149.99,03/15/19 00:37,"17 6th St, Los Angeles, CA 90001"
161976,USB-C Charging Cable,1,11.95,03/23/19 11:44,"487 Cherry St, San Francisco, CA 94016"
161977,Wired Headphones,1,11.99,03/09/19 16:36,"254 5th St, Atlanta, GA 30301"
161978,USB-C Charging Cable,1,11.95,03/08/19 20:05,"357 Johnson St, Atlanta, GA 30301"
161979,ThinkPad Laptop,1,999.99,03/12/19 09:49,"635 2nd St, Portland, OR 97035"
161980,Lightning Charging Cable,1,14.95,03/17/19 12:56,"945 13th St, San Francisco, CA 94016"
161981,iPhone,1,700,03/05/19 12:33,"44 10th St, New York City, NY 10001"
161982,27in 4K Gaming Monitor,1,389.99,03/14/19 20:49,"502 Adams St, Boston, MA 02215"
161983,Wired Headphones,1,11.99,03/19/19 11:47,"890 South St, San Francisco, CA 94016"
161984,AAA Batteries (4-pack),1,2.99,03/26/19 14:31,"416 Cedar St, Los Angeles, CA 90001"
161985,AAA Batteries (4-pack),1,2.99,03/20/19 18:20,"289 Hickory St, San Francisco, CA 94016"
161986,AA Batteries (4-pack),1,3.84,03/12/19 00:09,"773 Church St, San Francisco, CA 94016"
161987,Apple Airpods Headphones,1,150,03/05/19 12:04,"390 5th St, Seattle, WA 98101"
161988,27in FHD Monitor,1,149.99,03/09/19 15:45,"921 Sunset St, New York City, NY 10001"
161989,Wired Headphones,1,11.99,03/26/19 22:21,"95 Adams St, Boston, MA 02215"
161990,20in Monitor,1,109.99,03/30/19 11:58,"322 Center St, Dallas, TX 75001"
161991,Apple Airpods Headphones,1,150,03/14/19 17:48,"810 Main St, Los Angeles, CA 90001"
161992,Lightning Charging Cable,1,14.95,03/04/19 13:53,"865 Hill St, San Francisco, CA 94016"
161993,Bose SoundSport Headphones,1,99.99,03/19/19 11:57,"508 12th St, Boston, MA 02215"
161994,34in Ultrawide Monitor,1,379.99,03/26/19 15:58,"692 Jackson St, San Francisco, CA 94016"
161995,Apple Airpods Headphones,1,150,03/11/19 12:43,"940 1st St, Boston, MA 02215"
161996,USB-C Charging Cable,1,11.95,03/03/19 16:45,"656 Lakeview St, San Francisco, CA 94016"
161997,AAA Batteries (4-pack),2,2.99,03/06/19 08:10,"364 8th St, Seattle, WA 98101"
161998,Flatscreen TV,1,300,03/03/19 09:40,"201 Maple St, San Francisco, CA 94016"
161999,Apple Airpods Headphones,1,150,03/26/19 20:12,"595 Forest St, Atlanta, GA 30301"
162000,Lightning Charging Cable,1,14.95,03/09/19 03:20,"538 Forest St, San Francisco, CA 94016"
162001,Apple Airpods Headphones,1,150,03/26/19 06:28,"687 West St, Los Angeles, CA 90001"
162002,Google Phone,1,600,03/09/19 11:12,"713 Church St, Boston, MA 02215"
162003,USB-C Charging Cable,1,11.95,03/29/19 09:52,"117 Johnson St, San Francisco, CA 94016"
162004,Lightning Charging Cable,1,14.95,03/18/19 22:50,"540 Willow St, Seattle, WA 98101"
162005,AAA Batteries (4-pack),1,2.99,03/30/19 17:43,"573 Elm St, San Francisco, CA 94016"
162006,AA Batteries (4-pack),2,3.84,03/25/19 10:29,"103 Maple St, San Francisco, CA 94016"
162007,USB-C Charging Cable,1,11.95,03/18/19 15:17,"939 Highland St, Los Angeles, CA 90001"
162008,Apple Airpods Headphones,1,150,03/02/19 11:10,"114 Main St, Los Angeles, CA 90001"
162009,Lightning Charging Cable,1,14.95,03/24/19 09:51,"848 Walnut St, New York City, NY 10001"
162010,Apple Airpods Headphones,1,150,03/14/19 23:04,"700 Johnson St, San Francisco, CA 94016"
162010,AAA Batteries (4-pack),2,2.99,03/14/19 23:04,"700 Johnson St, San Francisco, CA 94016"
162011,AA Batteries (4-pack),1,3.84,03/27/19 13:21,"638 Church St, San Francisco, CA 94016"
162012,AAA Batteries (4-pack),2,2.99,03/06/19 18:17,"530 Maple St, Seattle, WA 98101"
162013,Flatscreen TV,1,300,03/21/19 20:09,"991 Lake St, Austin, TX 73301"
162014,34in Ultrawide Monitor,1,379.99,03/01/19 22:32,"542 Willow St, San Francisco, CA 94016"
162015,AAA Batteries (4-pack),1,2.99,03/16/19 12:40,"200 Jefferson St, New York City, NY 10001"
162016,Lightning Charging Cable,1,14.95,03/11/19 18:16,"850 14th St, Dallas, TX 75001"
162017,iPhone,1,700,03/07/19 00:23,"444 Forest St, Portland, OR 97035"
162018,Apple Airpods Headphones,1,150,03/06/19 12:25,"131 River St, New York City, NY 10001"
162019,USB-C Charging Cable,1,11.95,03/20/19 16:03,"911 Pine St, Dallas, TX 75001"
162020,Lightning Charging Cable,1,14.95,03/12/19 22:45,"531 2nd St, New York City, NY 10001"
162021,Wired Headphones,2,11.99,03/07/19 20:13,"161 5th St, Portland, OR 97035"
162022,27in 4K Gaming Monitor,1,389.99,03/01/19 18:26,"195 13th St, Seattle, WA 98101"
162023,27in 4K Gaming Monitor,1,389.99,03/27/19 16:31,"904 Hill St, San Francisco, CA 94016"
162024,ThinkPad Laptop,1,999.99,03/20/19 19:07,"103 Lincoln St, New York City, NY 10001"
162025,27in 4K Gaming Monitor,1,389.99,03/23/19 15:07,"195 Chestnut St, Boston, MA 02215"
162026,34in Ultrawide Monitor,1,379.99,03/08/19 23:36,"423 Dogwood St, New York City, NY 10001"
162027,AAA Batteries (4-pack),1,2.99,03/01/19 21:24,"919 Park St, Boston, MA 02215"
162028,Wired Headphones,1,11.99,03/16/19 16:49,"769 4th St, Dallas, TX 75001"
162029,AAA Batteries (4-pack),1,2.99,03/21/19 12:32,"445 Lincoln St, Los Angeles, CA 90001"
162030,Apple Airpods Headphones,1,150,03/05/19 16:56,"492 North St, New York City, NY 10001"
162031,Wired Headphones,1,11.99,03/18/19 17:14,"98 5th St, Boston, MA 02215"
162032,Bose SoundSport Headphones,1,99.99,03/16/19 13:46,"963 Park St, Dallas, TX 75001"
162032,ThinkPad Laptop,1,999.99,03/16/19 13:46,"963 Park St, Dallas, TX 75001"
162033,Wired Headphones,1,11.99,03/29/19 15:36,"573 South St, Seattle, WA 98101"
162034,Macbook Pro Laptop,1,1700,03/12/19 07:38,"83 Elm St, San Francisco, CA 94016"
162035,Wired Headphones,1,11.99,03/05/19 07:46,"131 8th St, San Francisco, CA 94016"
162035,iPhone,1,700,03/05/19 07:46,"131 8th St, San Francisco, CA 94016"
162036,Lightning Charging Cable,1,14.95,03/11/19 18:50,"347 Park St, Los Angeles, CA 90001"
162037,AA Batteries (4-pack),3,3.84,03/22/19 08:34,"827 12th St, San Francisco, CA 94016"
162038,Wired Headphones,1,11.99,03/07/19 16:16,"942 9th St, San Francisco, CA 94016"
162039,27in FHD Monitor,1,149.99,03/22/19 20:32,"77 Washington St, Atlanta, GA 30301"
162040,AAA Batteries (4-pack),3,2.99,03/04/19 15:15,"120 Spruce St, Los Angeles, CA 90001"
162041,Lightning Charging Cable,1,14.95,03/09/19 18:09,"165 Ridge St, Portland, OR 97035"
162042,Lightning Charging Cable,1,14.95,03/10/19 19:16,"304 Hill St, Seattle, WA 98101"
162042,Lightning Charging Cable,1,14.95,03/10/19 19:16,"304 Hill St, Seattle, WA 98101"
162043,Flatscreen TV,1,300,03/07/19 12:35,"782 13th St, Portland, OR 97035"
162044,Lightning Charging Cable,1,14.95,03/29/19 17:33,"912 12th St, Los Angeles, CA 90001"
162045,USB-C Charging Cable,1,11.95,03/24/19 19:20,"996 8th St, Seattle, WA 98101"
162046,AA Batteries (4-pack),1,3.84,03/28/19 09:38,"154 12th St, Austin, TX 73301"
162047,Apple Airpods Headphones,1,150,03/12/19 23:03,"216 Lakeview St, San Francisco, CA 94016"
162048,Apple Airpods Headphones,1,150,03/15/19 18:11,"231 7th St, Portland, OR 97035"
162049,Apple Airpods Headphones,1,150,03/29/19 22:01,"726 Lakeview St, San Francisco, CA 94016"
162050,USB-C Charging Cable,2,11.95,03/31/19 14:44,"905 West St, Austin, TX 73301"
162051,AAA Batteries (4-pack),2,2.99,03/17/19 08:13,"303 Forest St, Seattle, WA 98101"
162052,AA Batteries (4-pack),1,3.84,03/11/19 19:33,"280 Forest St, Boston, MA 02215"
162053,USB-C Charging Cable,1,11.95,03/23/19 16:42,"358 Adams St, Boston, MA 02215"
162054,Lightning Charging Cable,1,14.95,03/28/19 15:05,"980 7th St, Los Angeles, CA 90001"
162055,iPhone,1,700,03/21/19 17:42,"20 West St, Los Angeles, CA 90001"
162055,Wired Headphones,1,11.99,03/21/19 17:42,"20 West St, Los Angeles, CA 90001"
162055,USB-C Charging Cable,1,11.95,03/21/19 17:42,"20 West St, Los Angeles, CA 90001"
162056,USB-C Charging Cable,1,11.95,03/31/19 13:38,"735 Maple St, San Francisco, CA 94016"
162057,Wired Headphones,1,11.99,03/17/19 09:47,"297 Willow St, Boston, MA 02215"
162058,AAA Batteries (4-pack),2,2.99,03/02/19 15:42,"727 11th St, San Francisco, CA 94016"
162059,ThinkPad Laptop,1,999.99,03/20/19 13:47,"611 1st St, Dallas, TX 75001"
162060,Google Phone,1,600,03/03/19 16:52,"695 Maple St, Boston, MA 02215"
162060,USB-C Charging Cable,1,11.95,03/03/19 16:52,"695 Maple St, Boston, MA 02215"
162061,Bose SoundSport Headphones,1,99.99,03/15/19 14:28,"924 6th St, Seattle, WA 98101"
162062,Wired Headphones,1,11.99,03/15/19 12:27,"401 7th St, San Francisco, CA 94016"
162063,AA Batteries (4-pack),4,3.84,03/16/19 18:32,"28 Highland St, Portland, ME 04101"
162064,Bose SoundSport Headphones,1,99.99,03/21/19 18:22,"957 Chestnut St, San Francisco, CA 94016"
162065,USB-C Charging Cable,1,11.95,03/13/19 19:04,"275 Madison St, Los Angeles, CA 90001"
162066,AA Batteries (4-pack),3,3.84,03/28/19 14:47,"279 Jefferson St, Austin, TX 73301"
162067,AAA Batteries (4-pack),2,2.99,03/13/19 09:09,"83 Walnut St, Dallas, TX 75001"
162068,USB-C Charging Cable,1,11.95,03/21/19 17:50,"533 South St, San Francisco, CA 94016"
162069,Macbook Pro Laptop,1,1700,03/20/19 13:03,"137 Walnut St, New York City, NY 10001"
162070,Apple Airpods Headphones,1,150,03/10/19 17:07,"254 Spruce St, Portland, OR 97035"
162071,Bose SoundSport Headphones,1,99.99,03/18/19 15:40,"78 Forest St, Los Angeles, CA 90001"
162072,Apple Airpods Headphones,1,150,03/22/19 18:14,"866 West St, Seattle, WA 98101"
162073,ThinkPad Laptop,1,999.99,03/16/19 07:36,"532 11th St, Austin, TX 73301"
162074,Lightning Charging Cable,1,14.95,03/08/19 16:04,"983 Center St, Dallas, TX 75001"
162075,AAA Batteries (4-pack),1,2.99,03/21/19 16:14,"626 Wilson St, San Francisco, CA 94016"
162076,AA Batteries (4-pack),1,3.84,03/29/19 15:55,"903 Cherry St, Dallas, TX 75001"
162077,34in Ultrawide Monitor,1,379.99,03/26/19 03:06,"241 Church St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
162078,AA Batteries (4-pack),1,3.84,04/01/19 03:21,"932 Sunset St, Atlanta, GA 30301"
162079,AAA Batteries (4-pack),1,2.99,03/26/19 08:20,"921 Forest St, Dallas, TX 75001"
162080,AAA Batteries (4-pack),1,2.99,03/23/19 18:10,"81 Chestnut St, Austin, TX 73301"
162081,Bose SoundSport Headphones,1,99.99,03/04/19 20:05,"825 Highland St, San Francisco, CA 94016"
162082,Lightning Charging Cable,1,14.95,03/29/19 21:58,"616 Meadow St, New York City, NY 10001"
162083,Wired Headphones,1,11.99,03/18/19 13:13,"866 North St, New York City, NY 10001"
162084,Wired Headphones,1,11.99,03/31/19 18:19,"779 Pine St, Dallas, TX 75001"
162085,AA Batteries (4-pack),1,3.84,03/02/19 21:39,"463 Pine St, Boston, MA 02215"
162086,AAA Batteries (4-pack),1,2.99,03/12/19 01:31,"461 Cherry St, Boston, MA 02215"
162087,Wired Headphones,1,11.99,03/21/19 19:53,"692 Johnson St, Boston, MA 02215"
162088,Wired Headphones,1,11.99,03/01/19 16:54,"381 13th St, Los Angeles, CA 90001"
162089,Bose SoundSport Headphones,1,99.99,03/14/19 19:24,"747 Adams St, New York City, NY 10001"
162090,27in 4K Gaming Monitor,1,389.99,03/07/19 18:42,"628 Ridge St, New York City, NY 10001"
162091,Lightning Charging Cable,1,14.95,03/30/19 17:34,"595 Hill St, Atlanta, GA 30301"
162091,Macbook Pro Laptop,1,1700,03/30/19 17:34,"595 Hill St, Atlanta, GA 30301"
162092,Macbook Pro Laptop,1,1700,03/17/19 23:51,"783 River St, Portland, OR 97035"
162093,AAA Batteries (4-pack),1,2.99,03/11/19 13:08,"270 Dogwood St, San Francisco, CA 94016"
162094,AAA Batteries (4-pack),3,2.99,03/03/19 11:11,"677 South St, Atlanta, GA 30301"
162095,Wired Headphones,1,11.99,03/13/19 21:41,"657 Park St, New York City, NY 10001"
162096,AAA Batteries (4-pack),1,2.99,04/01/19 00:42,"997 Ridge St, Los Angeles, CA 90001"
162097,Macbook Pro Laptop,1,1700,03/09/19 18:21,"83 Cedar St, Los Angeles, CA 90001"
162098,AAA Batteries (4-pack),4,2.99,03/24/19 14:50,"634 South St, San Francisco, CA 94016"
162099,USB-C Charging Cable,1,11.95,03/03/19 09:06,"18 Madison St, Portland, OR 97035"
162100,Lightning Charging Cable,1,14.95,03/14/19 14:14,"670 Wilson St, Seattle, WA 98101"
162100,iPhone,1,700,03/14/19 14:14,"670 Wilson St, Seattle, WA 98101"
162101,Apple Airpods Headphones,1,150,03/02/19 00:38,"341 Lincoln St, New York City, NY 10001"
162102,Apple Airpods Headphones,1,150,03/05/19 01:22,"387 Elm St, New York City, NY 10001"
162103,Wired Headphones,1,11.99,03/12/19 00:17,"377 Chestnut St, New York City, NY 10001"
162104,iPhone,1,700,03/14/19 01:56,"977 Adams St, Portland, OR 97035"
162105,Wired Headphones,1,11.99,03/08/19 11:51,"154 2nd St, Dallas, TX 75001"
162106,AAA Batteries (4-pack),4,2.99,03/11/19 16:51,"263 Willow St, San Francisco, CA 94016"
162107,27in 4K Gaming Monitor,1,389.99,03/21/19 09:31,"576 Cedar St, San Francisco, CA 94016"
162108,Lightning Charging Cable,1,14.95,03/03/19 13:05,"625 Jefferson St, Seattle, WA 98101"
162109,Apple Airpods Headphones,1,150,03/03/19 00:27,"291 Meadow St, San Francisco, CA 94016"
162110,Lightning Charging Cable,1,14.95,03/24/19 13:54,"132 Jefferson St, Dallas, TX 75001"
162111,AAA Batteries (4-pack),1,2.99,03/21/19 14:18,"540 Lakeview St, Seattle, WA 98101"
162112,27in 4K Gaming Monitor,1,389.99,03/12/19 11:04,"936 Walnut St, Boston, MA 02215"
162113,USB-C Charging Cable,2,11.95,03/24/19 11:48,"514 13th St, Boston, MA 02215"
162114,AA Batteries (4-pack),2,3.84,03/14/19 13:29,"830 2nd St, Portland, OR 97035"
162115,Wired Headphones,1,11.99,03/18/19 10:26,"867 13th St, San Francisco, CA 94016"
162116,20in Monitor,1,109.99,03/02/19 19:29,"266 11th St, Portland, OR 97035"
162117,Google Phone,1,600,03/31/19 20:41,"713 Main St, San Francisco, CA 94016"
162118,27in FHD Monitor,1,149.99,03/20/19 09:53,"313 Cedar St, Dallas, TX 75001"
162119,Lightning Charging Cable,2,14.95,03/28/19 14:15,"963 Dogwood St, Boston, MA 02215"
162120,Bose SoundSport Headphones,1,99.99,03/09/19 06:31,"883 Washington St, Atlanta, GA 30301"
162121,27in FHD Monitor,1,149.99,03/11/19 17:10,"428 Park St, Dallas, TX 75001"
162122,Wired Headphones,1,11.99,03/20/19 16:18,"57 Walnut St, Portland, ME 04101"
162123,Lightning Charging Cable,1,14.95,03/25/19 10:15,"322 Johnson St, San Francisco, CA 94016"
162124,Bose SoundSport Headphones,1,99.99,03/13/19 19:14,"610 Center St, San Francisco, CA 94016"
162125,Vareebadd Phone,1,400,03/02/19 21:31,"396 Pine St, Seattle, WA 98101"
162126,AAA Batteries (4-pack),2,2.99,03/14/19 09:05,"776 10th St, Dallas, TX 75001"
162127,AA Batteries (4-pack),3,3.84,03/20/19 18:10,"883 Lakeview St, Portland, ME 04101"
162128,Flatscreen TV,1,300,03/31/19 15:07,"115 Lakeview St, Boston, MA 02215"
162129,Wired Headphones,1,11.99,03/31/19 16:38,"363 Hickory St, Boston, MA 02215"
162130,AAA Batteries (4-pack),2,2.99,03/27/19 14:14,"533 2nd St, Los Angeles, CA 90001"
162131,34in Ultrawide Monitor,1,379.99,03/12/19 07:53,"638 14th St, Los Angeles, CA 90001"
162132,AAA Batteries (4-pack),1,2.99,03/18/19 12:30,"309 Church St, San Francisco, CA 94016"
162133,ThinkPad Laptop,1,999.99,03/10/19 13:24,"348 Park St, Los Angeles, CA 90001"
162134,AA Batteries (4-pack),2,3.84,03/13/19 14:06,"547 Wilson St, Portland, OR 97035"
162135,34in Ultrawide Monitor,1,379.99,03/12/19 11:57,"833 Forest St, New York City, NY 10001"
162136,AA Batteries (4-pack),1,3.84,03/19/19 12:13,"564 5th St, New York City, NY 10001"
162137,Wired Headphones,1,11.99,03/05/19 17:20,"536 1st St, San Francisco, CA 94016"
162138,AAA Batteries (4-pack),1,2.99,03/12/19 16:15,"584 10th St, San Francisco, CA 94016"
162139,Wired Headphones,1,11.99,03/14/19 15:28,"34 13th St, New York City, NY 10001"
162140,Lightning Charging Cable,1,14.95,03/24/19 17:01,"192 7th St, Portland, OR 97035"
162141,Google Phone,1,600,03/18/19 13:34,"667 Lincoln St, Los Angeles, CA 90001"
162142,AA Batteries (4-pack),1,3.84,03/30/19 15:21,"232 2nd St, Austin, TX 73301"
162143,USB-C Charging Cable,1,11.95,03/02/19 12:09,"708 Spruce St, Los Angeles, CA 90001"
162144,AA Batteries (4-pack),1,3.84,03/29/19 18:34,"737 Walnut St, Portland, ME 04101"
162145,USB-C Charging Cable,1,11.95,03/12/19 14:51,"208 Madison St, Boston, MA 02215"
162146,AAA Batteries (4-pack),1,2.99,03/23/19 19:38,"986 Lincoln St, San Francisco, CA 94016"
162147,USB-C Charging Cable,1,11.95,03/20/19 17:01,"926 Lakeview St, Portland, ME 04101"
162148,AAA Batteries (4-pack),2,2.99,03/16/19 21:06,"301 Meadow St, San Francisco, CA 94016"
162149,Macbook Pro Laptop,1,1700,03/05/19 14:00,"332 12th St, Los Angeles, CA 90001"
162150,Lightning Charging Cable,1,14.95,03/01/19 18:54,"149 Forest St, San Francisco, CA 94016"
162151,Google Phone,1,600,03/23/19 22:36,"804 Cherry St, San Francisco, CA 94016"
162152,Lightning Charging Cable,1,14.95,03/24/19 15:45,"10 6th St, Los Angeles, CA 90001"
162153,AA Batteries (4-pack),1,3.84,03/05/19 22:32,"713 Center St, New York City, NY 10001"
162154,27in FHD Monitor,1,149.99,03/16/19 17:20,"720 7th St, Los Angeles, CA 90001"
162155,LG Dryer,1,600.0,03/29/19 09:30,"483 Willow St, New York City, NY 10001"
162156,27in 4K Gaming Monitor,1,389.99,03/18/19 12:11,"58 Main St, New York City, NY 10001"
162157,27in 4K Gaming Monitor,1,389.99,03/29/19 13:48,"168 Madison St, Seattle, WA 98101"
162158,USB-C Charging Cable,1,11.95,03/24/19 12:47,"106 14th St, Atlanta, GA 30301"
162159,AAA Batteries (4-pack),3,2.99,03/30/19 15:40,"585 10th St, Austin, TX 73301"
162160,ThinkPad Laptop,1,999.99,03/31/19 10:14,"382 Jackson St, Los Angeles, CA 90001"
162161,Apple Airpods Headphones,1,150,03/21/19 18:29,"156 Chestnut St, San Francisco, CA 94016"
162162,USB-C Charging Cable,1,11.95,03/18/19 20:46,"246 Elm St, Seattle, WA 98101"
162163,Bose SoundSport Headphones,1,99.99,03/31/19 08:26,"116 Johnson St, New York City, NY 10001"
162164,Apple Airpods Headphones,1,150,03/31/19 16:36,"655 Lincoln St, Seattle, WA 98101"
162165,Apple Airpods Headphones,1,150,03/29/19 17:07,"523 Cedar St, Portland, OR 97035"
162166,Flatscreen TV,1,300,03/03/19 21:05,"339 Jackson St, Dallas, TX 75001"
162167,Bose SoundSport Headphones,1,99.99,03/25/19 14:24,"441 8th St, New York City, NY 10001"
162168,iPhone,1,700,04/01/19 00:05,"5 Walnut St, Boston, MA 02215"
162169,Flatscreen TV,1,300,03/02/19 13:32,"215 Jefferson St, Los Angeles, CA 90001"
162170,USB-C Charging Cable,1,11.95,03/23/19 11:27,"47 Center St, Portland, OR 97035"
162171,AA Batteries (4-pack),3,3.84,03/05/19 08:22,"130 Adams St, Atlanta, GA 30301"
162172,Lightning Charging Cable,1,14.95,03/17/19 18:45,"410 South St, Seattle, WA 98101"
162173,AAA Batteries (4-pack),2,2.99,03/27/19 21:55,"44 West St, Atlanta, GA 30301"
162174,Lightning Charging Cable,1,14.95,03/01/19 13:05,"739 9th St, Los Angeles, CA 90001"
162175,Lightning Charging Cable,1,14.95,03/01/19 20:20,"494 Center St, Boston, MA 02215"
162176,Apple Airpods Headphones,1,150,03/01/19 11:18,"356 14th St, San Francisco, CA 94016"
162177,USB-C Charging Cable,1,11.95,03/10/19 08:55,"834 South St, San Francisco, CA 94016"
162178,AAA Batteries (4-pack),2,2.99,03/14/19 10:35,"521 10th St, San Francisco, CA 94016"
162179,USB-C Charging Cable,1,11.95,03/31/19 14:11,"775 River St, San Francisco, CA 94016"
162180,Lightning Charging Cable,1,14.95,03/04/19 11:14,"985 Walnut St, San Francisco, CA 94016"
162181,34in Ultrawide Monitor,1,379.99,03/26/19 16:41,"91 Ridge St, San Francisco, CA 94016"
162182,Bose SoundSport Headphones,1,99.99,03/20/19 17:27,"94 Ridge St, Portland, OR 97035"
162183,20in Monitor,1,109.99,03/28/19 16:38,"799 Walnut St, San Francisco, CA 94016"
162184,27in 4K Gaming Monitor,1,389.99,03/27/19 21:40,"141 Chestnut St, Dallas, TX 75001"
162185,27in 4K Gaming Monitor,1,389.99,03/14/19 16:57,"569 Center St, Atlanta, GA 30301"
162186,USB-C Charging Cable,1,11.95,03/03/19 23:13,"780 Adams St, Los Angeles, CA 90001"
162187,34in Ultrawide Monitor,1,379.99,03/29/19 20:24,"124 Willow St, San Francisco, CA 94016"
162188,AAA Batteries (4-pack),1,2.99,03/02/19 16:58,"729 Dogwood St, Dallas, TX 75001"
162189,Wired Headphones,1,11.99,03/08/19 19:46,"847 Maple St, Seattle, WA 98101"
162190,AA Batteries (4-pack),2,3.84,03/20/19 20:01,"529 Chestnut St, Austin, TX 73301"
162191,USB-C Charging Cable,1,11.95,03/02/19 23:23,"599 Church St, Boston, MA 02215"
162192,AAA Batteries (4-pack),1,2.99,03/10/19 14:45,"487 10th St, Atlanta, GA 30301"
162193,AA Batteries (4-pack),1,3.84,03/26/19 12:10,"475 Forest St, San Francisco, CA 94016"
162194,27in FHD Monitor,1,149.99,03/24/19 10:58,"815 Johnson St, Boston, MA 02215"
162195,Lightning Charging Cable,1,14.95,03/06/19 13:39,"370 13th St, Dallas, TX 75001"
162196,AAA Batteries (4-pack),1,2.99,03/24/19 22:01,"787 Jackson St, Boston, MA 02215"
162197,AA Batteries (4-pack),1,3.84,03/14/19 22:29,"884 Maple St, Boston, MA 02215"
162198,Wired Headphones,1,11.99,03/31/19 12:41,"956 Willow St, San Francisco, CA 94016"
162199,Flatscreen TV,1,300,03/03/19 10:17,"73 Walnut St, New York City, NY 10001"
162200,27in 4K Gaming Monitor,1,389.99,03/26/19 14:17,"53 Walnut St, New York City, NY 10001"
162201,27in 4K Gaming Monitor,1,389.99,03/25/19 08:11,"220 Madison St, Seattle, WA 98101"
,,,,,
162202,20in Monitor,1,109.99,03/23/19 20:07,"414 Johnson St, Los Angeles, CA 90001"
162203,Bose SoundSport Headphones,1,99.99,03/30/19 11:19,"220 Ridge St, Boston, MA 02215"
162204,AA Batteries (4-pack),1,3.84,03/13/19 12:48,"13 Main St, Los Angeles, CA 90001"
162205,27in 4K Gaming Monitor,1,389.99,03/10/19 13:48,"652 Washington St, Seattle, WA 98101"
162206,Bose SoundSport Headphones,1,99.99,03/12/19 09:13,"665 Spruce St, Los Angeles, CA 90001"
162207,Lightning Charging Cable,1,14.95,03/30/19 15:57,"46 Pine St, Boston, MA 02215"
162208,Wired Headphones,1,11.99,03/23/19 20:48,"406 North St, San Francisco, CA 94016"
162209,Google Phone,1,600,03/12/19 21:02,"398 7th St, San Francisco, CA 94016"
162209,USB-C Charging Cable,1,11.95,03/12/19 21:02,"398 7th St, San Francisco, CA 94016"
162210,USB-C Charging Cable,1,11.95,03/04/19 10:32,"970 Willow St, San Francisco, CA 94016"
162211,Wired Headphones,1,11.99,03/05/19 21:05,"922 13th St, Los Angeles, CA 90001"
162212,ThinkPad Laptop,1,999.99,03/01/19 18:19,"103 Jefferson St, Atlanta, GA 30301"
162213,USB-C Charging Cable,1,11.95,03/22/19 14:03,"687 4th St, New York City, NY 10001"
162214,34in Ultrawide Monitor,1,379.99,03/21/19 13:55,"196 Main St, San Francisco, CA 94016"
162215,Bose SoundSport Headphones,1,99.99,03/26/19 12:37,"743 River St, New York City, NY 10001"
162216,LG Dryer,1,600.0,03/15/19 09:35,"797 West St, Boston, MA 02215"
162217,USB-C Charging Cable,1,11.95,03/19/19 19:48,"682 9th St, Portland, ME 04101"
162218,Bose SoundSport Headphones,1,99.99,03/23/19 10:35,"698 6th St, Los Angeles, CA 90001"
162219,Wired Headphones,1,11.99,03/28/19 11:03,"502 13th St, San Francisco, CA 94016"
162220,Apple Airpods Headphones,1,150,03/23/19 19:49,"352 Willow St, San Francisco, CA 94016"
162221,AA Batteries (4-pack),1,3.84,03/10/19 13:09,"994 West St, Boston, MA 02215"
