Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
227873,USB-C Charging Cable,2,11.95,08/21/19 20:56,"654 Forest St, Boston, MA 02215"
227874,AA Batteries (4-pack),2,3.84,08/20/19 11:25,"573 West St, Atlanta, GA 30301"
227875,Lightning Charging Cable,1,14.95,08/13/19 12:28,"230 1st St, San Francisco, CA 94016"
227876,Apple Airpods Headphones,1,150.0,08/23/19 19:21,"243 12th St, Portland, OR 97035"
227877,USB-C Charging Cable,1,11.95,08/07/19 11:22,"916 14th St, San Francisco, CA 94016"
227878,Bose SoundSport Headphones,1,99.99,08/13/19 17:19,"179 9th St, San Francisco, CA 94016"
227879,Apple Airpods Headphones,1,150.0,08/08/19 21:39,"316 Chestnut St, Seattle, WA 98101"
227880,Bose SoundSport Headphones,1,99.99,08/07/19 23:00,"914 Lake St, New York City, NY 10001"
227881,AA Batteries (4-pack),1,3.84,08/13/19 11:03,"84 Jefferson St, Austin, TX 73301"
227882,Macbook Pro Laptop,1,1700.0,08/04/19 08:09,"216 Lake St, New York City, NY 10001"
227883,27in FHD Monitor,1,149.99,08/28/19 06:06,"531 Ridge St, Los Angeles, CA 90001"
227884,AA Batteries (4-pack),3,3.84,08/20/19 15:07,"548 Spruce St, Los Angeles, CA 90001"
227885,27in FHD Monitor,1,149.99,08/16/19 17:10,"885 Maple St, San Francisco, CA 94016"
227886,34in Ultrawide Monitor,1,379.99,08/17/19 21:12,"563 8th St, Dallas, TX 75001"
227887,Google Phone,1,600.0,08/24/19 07:36,"725 Forest St, Boston, MA 02215"
227887,USB-C Charging Cable,1,11.95,08/24/19 07:36,"725 Forest St, Boston, MA 02215"
227888,AAA Batteries (4-pack),1,2.99,08/05/19 05:41,"985 Johnson St, Seattle, WA 98101"
227889,Wired Headphones,1,11.99,08/12/19 10:39,"493 Hill St, New York City, NY 10001"
227890,Flatscreen TV,1,300.0,08/09/19 15:10,"106 11th St, San Francisco, CA 94016"
227891,AAA Batteries (4-pack),1,2.99,08/17/19 09:11,"468 Church St, Dallas, TX 75001"
227892,Apple Airpods Headphones,1,150.0,08/14/19 21:49,"584 7th St, Boston, MA 02215"
227893,Lightning Charging Cable,1,14.95,08/30/19 19:38,"832 Chestnut St, Austin, TX 73301"
227894,USB-C Charging Cable,1,11.95,08/08/19 19:40,"638 4th St, Dallas, TX 75001"
227895,USB-C Charging Cable,1,11.95,08/31/19 14:23,"682 Wilson St, San Francisco, CA 94016"
227896,Wired Headphones,1,11.99,08/06/19 20:26,"18 Lakeview St, Seattle, WA 98101"
227897,Lightning Charging Cable,1,14.95,08/31/19 19:41,"551 Johnson St, Los Angeles, CA 90001"
227898,Apple Airpods Headphones,1,150.0,08/29/19 12:28,"26 Chestnut St, San Francisco, CA 94016"
227899,Wired Headphones,1,11.99,08/17/19 08:13,"99 Hickory St, Boston, MA 02215"
227900,USB-C Charging Cable,1,11.95,08/15/19 22:45,"711 Lakeview St, Atlanta, GA 30301"
227901,Bose SoundSport Headphones,1,99.99,08/31/19 16:52,"167 1st St, San Francisco, CA 94016"
227902,USB-C Charging Cable,1,11.95,08/09/19 06:28,"11 Jackson St, Los Angeles, CA 90001"
227903,USB-C Charging Cable,2,11.95,08/06/19 18:28,"780 Wilson St, Dallas, TX 75001"
227904,Apple Airpods Headphones,1,150.0,08/21/19 10:46,"986 Sunset St, San Francisco, CA 94016"
227905,27in 4K Gaming Monitor,1,389.99,08/09/19 07:36,"381 Lake St, Dallas, TX 75001"
227906,Google Phone,1,600.0,08/23/19 22:04,"403 Church St, New York City, NY 10001"
227906,Wired Headphones,1,11.99,08/23/19 22:04,"403 Church St, New York City, NY 10001"
227907,AA Batteries (4-pack),1,3.84,08/24/19 23:56,"139 9th St, Dallas, TX 75001"
227908,34in Ultrawide Monitor,1,379.99,08/28/19 10:54,"227 Main St, San Francisco, CA 94016"
227909,Lightning Charging Cable,1,14.95,08/09/19 18:37,"18 Hickory St, San Francisco, CA 94016"
227910,Apple Airpods Headphones,1,150.0,08/28/19 17:38,"791 4th St, Los Angeles, CA 90001"
227911,Wired Headphones,1,11.99,08/10/19 15:45,"70 Pine St, San Francisco, CA 94016"
227912,Lightning Charging Cable,1,14.95,08/15/19 14:54,"519 12th St, Dallas, TX 75001"
227913,AA Batteries (4-pack),2,3.84,08/21/19 10:41,"169 12th St, San Francisco, CA 94016"
227914,Lightning Charging Cable,1,14.95,08/04/19 19:46,"409 West St, Austin, TX 73301"
227915,27in 4K Gaming Monitor,1,389.99,08/04/19 19:48,"60 Pine St, Austin, TX 73301"
227916,Lightning Charging Cable,1,14.95,08/30/19 20:52,"828 Hickory St, Atlanta, GA 30301"
227917,Google Phone,1,600.0,08/15/19 11:24,"847 11th St, Boston, MA 02215"
227917,USB-C Charging Cable,1,11.95,08/15/19 11:24,"847 11th St, Boston, MA 02215"
227918,AAA Batteries (4-pack),2,2.99,08/31/19 12:37,"360 1st St, Atlanta, GA 30301"
,,,,,
227919,20in Monitor,1,109.99,08/28/19 11:15,"309 Johnson St, Atlanta, GA 30301"
227920,AAA Batteries (4-pack),1,2.99,08/09/19 12:49,"721 Walnut St, Los Angeles, CA 90001"
227921,AA Batteries (4-pack),1,3.84,08/31/19 10:00,"195 2nd St, San Francisco, CA 94016"
227922,iPhone,1,700,08/07/19 13:35,"157 7th St, New York City, NY 10001"
227923,Wired Headphones,2,11.99,08/18/19 09:33,"253 13th St, Atlanta, GA 30301"
227924,Flatscreen TV,1,300,08/14/19 14:33,"543 Cedar St, Dallas, TX 75001"
227925,Vareebadd Phone,1,400,08/18/19 12:56,"865 9th St, San Francisco, CA 94016"
227925,USB-C Charging Cable,1,11.95,08/18/19 12:56,"865 9th St, San Francisco, CA 94016"
227926,AAA Batteries (4-pack),1,2.99,08/24/19 14:23,"475 Wilson St, Atlanta, GA 30301"
227927,Bose SoundSport Headphones,1,99.99,08/20/19 15:54,"816 6th St, Boston, MA 02215"
227928,USB-C Charging Cable,2,11.95,08/28/19 11:32,"210 Spruce St, Los Angeles, CA 90001"
227929,Wired Headphones,1,11.99,08/10/19 17:56,"443 Church St, Boston, MA 02215"
227930,USB-C Charging Cable,1,11.95,08/17/19 17:15,"684 Ridge St, Los Angeles, CA 90001"
227931,Bose SoundSport Headphones,1,99.99,08/17/19 09:09,"332 5th St, Seattle, WA 98101"
227932,Lightning Charging Cable,1,14.95,08/07/19 12:55,"362 Willow St, San Francisco, CA 94016"
227933,iPhone,1,700,08/22/19 15:33,"441 14th St, Seattle, WA 98101"
227934,AAA Batteries (4-pack),1,2.99,08/13/19 20:32,"546 Center St, Los Angeles, CA 90001"
227935,34in Ultrawide Monitor,1,379.99,08/14/19 12:38,"101 12th St, Atlanta, GA 30301"
227936,27in FHD Monitor,1,149.99,08/12/19 18:57,"447 Walnut St, Austin, TX 73301"
227937,USB-C Charging Cable,1,11.95,08/11/19 14:17,"488 Spruce St, Los Angeles, CA 90001"
227938,iPhone,1,700,08/11/19 23:23,"289 Washington St, Atlanta, GA 30301"
227938,Lightning Charging Cable,2,14.95,08/11/19 23:23,"289 Washington St, Atlanta, GA 30301"
227939,Apple Airpods Headphones,1,150,08/27/19 07:26,"683 West St, Seattle, WA 98101"
227940,27in FHD Monitor,1,149.99,08/15/19 20:31,"942 Hickory St, Portland, OR 97035"
227941,Bose SoundSport Headphones,1,99.99,08/06/19 00:04,"893 Center St, Los Angeles, CA 90001"
227941,USB-C Charging Cable,1,11.95,08/06/19 00:04,"893 Center St, Los Angeles, CA 90001"
227942,Wired Headphones,1,11.99,08/12/19 08:04,"437 Forest St, San Francisco, CA 94016"
227943,USB-C Charging Cable,1,11.95,08/29/19 21:46,"888 Cherry St, Atlanta, GA 30301"
227944,Wired Headphones,1,11.99,08/07/19 06:51,"557 Lakeview St, Boston, MA 02215"
227945,Bose SoundSport Headphones,1,99.99,08/16/19 13:58,"28 2nd St, Atlanta, GA 30301"
227946,USB-C Charging Cable,1,11.95,08/27/19 00:09,"82 Lakeview St, Los Angeles, CA 90001"
227947,USB-C Charging Cable,1,11.95,08/21/19 23:37,"25 Jackson St, New York City, NY 10001"
227948,34in Ultrawide Monitor,1,379.99,08/18/19 14:02,"453 Park St, San Francisco, CA 94016"
227949,USB-C Charging Cable,1,11.95,08/19/19 09:25,"602 River St, New York City, NY 10001"
227950,Flatscreen TV,1,300,08/05/19 01:19,"26 5th St, Portland, ME 04101"
227951,AA Batteries (4-pack),1,3.84,08/27/19 10:07,"85 Wilson St, New York City, NY 10001"
227952,AAA Batteries (4-pack),1,2.99,08/12/19 14:11,"512 8th St, Austin, TX 73301"
227953,USB-C Charging Cable,1,11.95,08/21/19 21:42,"699 Hickory St, Atlanta, GA 30301"
227954,iPhone,1,700,08/09/19 18:41,"491 10th St, Dallas, TX 75001"
227955,27in 4K Gaming Monitor,1,389.99,08/04/19 12:57,"607 River St, San Francisco, CA 94016"
227956,Lightning Charging Cable,1,14.95,08/15/19 16:31,"124 Elm St, San Francisco, CA 94016"
227957,Lightning Charging Cable,1,14.95,08/18/19 13:18,"526 Center St, Portland, OR 97035"
227958,34in Ultrawide Monitor,1,379.99,08/22/19 22:51,"710 14th St, Dallas, TX 75001"
227959,27in FHD Monitor,1,149.99,08/27/19 14:31,"609 Walnut St, Austin, TX 73301"
227960,Lightning Charging Cable,1,14.95,08/19/19 00:54,"41 14th St, Atlanta, GA 30301"
227961,Flatscreen TV,1,300,08/25/19 18:52,"737 Hickory St, Los Angeles, CA 90001"
227962,27in FHD Monitor,1,149.99,08/08/19 19:02,"939 12th St, New York City, NY 10001"
227963,20in Monitor,1,109.99,08/01/19 12:07,"570 5th St, New York City, NY 10001"
227964,27in 4K Gaming Monitor,1,389.99,08/29/19 11:21,"18 Washington St, Los Angeles, CA 90001"
227965,USB-C Charging Cable,1,11.95,08/17/19 15:15,"369 Cedar St, Boston, MA 02215"
227966,AA Batteries (4-pack),2,3.84,08/01/19 12:45,"901 North St, San Francisco, CA 94016"
227966,Lightning Charging Cable,2,14.95,08/01/19 12:45,"901 North St, San Francisco, CA 94016"
227967,USB-C Charging Cable,1,11.95,08/24/19 12:28,"22 Lincoln St, Boston, MA 02215"
227968,Apple Airpods Headphones,1,150,08/15/19 18:21,"360 Hill St, Dallas, TX 75001"
227969,AAA Batteries (4-pack),1,2.99,08/06/19 11:09,"749 Pine St, New York City, NY 10001"
227970,27in FHD Monitor,1,149.99,08/31/19 19:18,"248 Hill St, New York City, NY 10001"
227970,AAA Batteries (4-pack),1,2.99,08/31/19 19:18,"248 Hill St, New York City, NY 10001"
227971,Bose SoundSport Headphones,1,99.99,08/24/19 18:48,"815 Forest St, San Francisco, CA 94016"
227972,iPhone,1,700,08/28/19 20:39,"682 12th St, New York City, NY 10001"
227973,27in FHD Monitor,1,149.99,08/28/19 13:50,"594 Highland St, San Francisco, CA 94016"
227974,Google Phone,1,600,08/24/19 21:53,"773 Chestnut St, San Francisco, CA 94016"
227975,Wired Headphones,1,11.99,08/05/19 23:34,"388 14th St, New York City, NY 10001"
227976,AAA Batteries (4-pack),3,2.99,08/03/19 20:04,"526 Jackson St, Portland, OR 97035"
227977,iPhone,1,700,08/17/19 14:04,"174 Washington St, Los Angeles, CA 90001"
227978,AAA Batteries (4-pack),2,2.99,08/22/19 12:52,"117 6th St, Los Angeles, CA 90001"
227979,27in 4K Gaming Monitor,1,389.99,08/16/19 11:16,"731 Elm St, San Francisco, CA 94016"
227980,AA Batteries (4-pack),1,3.84,08/06/19 15:10,"89 Hill St, Portland, OR 97035"
227981,AA Batteries (4-pack),2,3.84,08/12/19 13:22,"203 Church St, Boston, MA 02215"
227982,AA Batteries (4-pack),1,3.84,08/11/19 16:49,"801 Sunset St, New York City, NY 10001"
227983,LG Washing Machine,1,600.0,08/27/19 17:38,"153 8th St, New York City, NY 10001"
227984,AA Batteries (4-pack),1,3.84,08/31/19 11:41,"348 Ridge St, Boston, MA 02215"
227985,34in Ultrawide Monitor,1,379.99,08/31/19 10:59,"448 Hill St, Atlanta, GA 30301"
227986,AAA Batteries (4-pack),1,2.99,08/13/19 08:13,"456 8th St, Seattle, WA 98101"
227987,Lightning Charging Cable,1,14.95,08/05/19 08:04,"105 14th St, Dallas, TX 75001"
227988,Wired Headphones,1,11.99,08/24/19 07:28,"565 Cherry St, Atlanta, GA 30301"
227989,AAA Batteries (4-pack),9,2.99,08/04/19 17:37,"1 2nd St, San Francisco, CA 94016"
227990,Wired Headphones,1,11.99,08/23/19 13:24,"293 2nd St, New York City, NY 10001"
227991,iPhone,1,700,08/15/19 20:12,"944 Washington St, New York City, NY 10001"
227991,Lightning Charging Cable,1,14.95,08/15/19 20:12,"944 Washington St, New York City, NY 10001"
227992,Apple Airpods Headphones,1,150,08/25/19 22:06,"651 River St, Portland, OR 97035"
227993,AAA Batteries (4-pack),1,2.99,08/23/19 10:55,"563 Lakeview St, New York City, NY 10001"
227994,AAA Batteries (4-pack),1,2.99,08/18/19 21:24,"696 Wilson St, Los Angeles, CA 90001"
227995,Lightning Charging Cable,1,14.95,08/06/19 17:28,"701 1st St, Austin, TX 73301"
227996,Wired Headphones,1,11.99,08/26/19 16:11,"560 7th St, San Francisco, CA 94016"
227997,AA Batteries (4-pack),1,3.84,08/20/19 00:15,"468 Forest St, Austin, TX 73301"
227998,AA Batteries (4-pack),3,3.84,08/19/19 17:55,"360 Forest St, Seattle, WA 98101"
227999,Lightning Charging Cable,1,14.95,08/01/19 10:01,"135 Cedar St, Boston, MA 02215"
228000,Bose SoundSport Headphones,1,99.99,08/10/19 16:35,"133 Johnson St, San Francisco, CA 94016"
228001,Lightning Charging Cable,1,14.95,08/05/19 11:20,"531 Johnson St, New York City, NY 10001"
228002,Apple Airpods Headphones,1,150,08/11/19 17:47,"261 South St, San Francisco, CA 94016"
228003,USB-C Charging Cable,1,11.95,08/27/19 21:38,"338 Walnut St, Portland, OR 97035"
228004,Bose SoundSport Headphones,1,99.99,08/27/19 21:21,"83 4th St, Atlanta, GA 30301"
228004,Lightning Charging Cable,1,14.95,08/27/19 21:21,"83 4th St, Atlanta, GA 30301"
228005,AAA Batteries (4-pack),1,2.99,08/10/19 15:14,"744 14th St, Boston, MA 02215"
228006,AA Batteries (4-pack),1,3.84,08/19/19 10:38,"838 Cherry St, Atlanta, GA 30301"
228007,Wired Headphones,1,11.99,08/13/19 10:58,"574 14th St, San Francisco, CA 94016"
228008,Wired Headphones,1,11.99,08/17/19 17:57,"41 Pine St, San Francisco, CA 94016"
228009,Apple Airpods Headphones,1,150,08/18/19 18:58,"945 Jefferson St, San Francisco, CA 94016"
228010,Apple Airpods Headphones,1,150,08/14/19 13:30,"695 Hickory St, Boston, MA 02215"
228011,Lightning Charging Cable,1,14.95,08/31/19 19:53,"327 Jackson St, Portland, OR 97035"
228012,Wired Headphones,1,11.99,08/05/19 19:03,"848 River St, Los Angeles, CA 90001"
228013,AAA Batteries (4-pack),1,2.99,08/13/19 19:57,"202 Chestnut St, New York City, NY 10001"
228014,USB-C Charging Cable,1,11.95,08/25/19 17:53,"409 Hill St, San Francisco, CA 94016"
228015,AAA Batteries (4-pack),1,2.99,08/17/19 19:15,"752 Willow St, New York City, NY 10001"
228016,AAA Batteries (4-pack),2,2.99,08/01/19 11:50,"719 Meadow St, Dallas, TX 75001"
228016,Macbook Pro Laptop,1,1700,08/01/19 11:50,"719 Meadow St, Dallas, TX 75001"
228017,AAA Batteries (4-pack),1,2.99,08/28/19 09:39,"782 1st St, Seattle, WA 98101"
228018,34in Ultrawide Monitor,1,379.99,08/04/19 20:25,"133 Spruce St, Los Angeles, CA 90001"
228019,Wired Headphones,1,11.99,08/05/19 12:53,"506 Dogwood St, New York City, NY 10001"
228020,Apple Airpods Headphones,1,150,08/20/19 10:07,"904 5th St, Austin, TX 73301"
228021,AA Batteries (4-pack),1,3.84,08/27/19 10:32,"524 Madison St, New York City, NY 10001"
228022,AAA Batteries (4-pack),2,2.99,08/23/19 16:06,"570 Main St, Los Angeles, CA 90001"
228023,Lightning Charging Cable,1,14.95,08/07/19 01:09,"431 Church St, Boston, MA 02215"
228024,Bose SoundSport Headphones,1,99.99,08/09/19 06:40,"174 Walnut St, San Francisco, CA 94016"
228025,Wired Headphones,1,11.99,08/19/19 16:59,"932 Forest St, Dallas, TX 75001"
228026,Apple Airpods Headphones,1,150,08/09/19 22:02,"855 Lake St, Los Angeles, CA 90001"
228027,27in 4K Gaming Monitor,1,389.99,08/22/19 23:36,"275 River St, Portland, OR 97035"
228027,AAA Batteries (4-pack),3,2.99,08/22/19 23:36,"275 River St, Portland, OR 97035"
228028,iPhone,1,700,08/13/19 06:28,"9 Wilson St, San Francisco, CA 94016"
228029,AA Batteries (4-pack),1,3.84,08/01/19 17:31,"928 North St, Portland, OR 97035"
228030,iPhone,1,700,08/02/19 13:25,"53 Hickory St, New York City, NY 10001"
228031,AAA Batteries (4-pack),1,2.99,08/14/19 22:16,"33 Lake St, Seattle, WA 98101"
228032,Lightning Charging Cable,1,14.95,08/05/19 23:32,"616 Johnson St, San Francisco, CA 94016"
228033,AA Batteries (4-pack),2,3.84,08/08/19 23:59,"845 11th St, San Francisco, CA 94016"
228034,20in Monitor,1,109.99,08/15/19 22:35,"839 Main St, San Francisco, CA 94016"
228035,USB-C Charging Cable,1,11.95,08/31/19 11:18,"751 Center St, New York City, NY 10001"
228036,Bose SoundSport Headphones,1,99.99,08/26/19 09:52,"513 Elm St, Austin, TX 73301"
228037,Wired Headphones,2,11.99,08/23/19 12:30,"223 8th St, San Francisco, CA 94016"
228038,27in FHD Monitor,1,149.99,08/25/19 15:35,"302 Wilson St, San Francisco, CA 94016"
228039,AA Batteries (4-pack),1,3.84,08/06/19 12:02,"75 Highland St, Atlanta, GA 30301"
228040,Flatscreen TV,1,300,08/02/19 16:47,"231 Park St, San Francisco, CA 94016"
228041,Flatscreen TV,1,300,08/15/19 20:43,"59 Forest St, Boston, MA 02215"
228042,iPhone,1,700,08/29/19 17:00,"292 14th St, New York City, NY 10001"
228042,Lightning Charging Cable,1,14.95,08/29/19 17:00,"292 14th St, New York City, NY 10001"
228043,Google Phone,1,600,08/13/19 06:13,"748 Dogwood St, Portland, OR 97035"
228044,Wired Headphones,1,11.99,08/09/19 10:37,"300 4th St, Los Angeles, CA 90001"
228045,Flatscreen TV,1,300,08/24/19 23:33,"465 Chestnut St, Atlanta, GA 30301"
228046,AAA Batteries (4-pack),2,2.99,08/08/19 13:53,"321 4th St, New York City, NY 10001"
228047,Google Phone,1,600,08/23/19 22:57,"121 Church St, Boston, MA 02215"
228047,USB-C Charging Cable,1,11.95,08/23/19 22:57,"121 Church St, Boston, MA 02215"
228048,34in Ultrawide Monitor,1,379.99,08/14/19 07:55,"221 Johnson St, San Francisco, CA 94016"
228049,AA Batteries (4-pack),1,3.84,08/31/19 11:10,"311 Church St, Seattle, WA 98101"
228050,AA Batteries (4-pack),1,3.84,08/31/19 18:11,"970 West St, Boston, MA 02215"
228051,27in FHD Monitor,1,149.99,08/20/19 17:40,"5 10th St, Los Angeles, CA 90001"
228052,Apple Airpods Headphones,1,150,08/18/19 15:13,"78 Church St, Los Angeles, CA 90001"
228053,AA Batteries (4-pack),1,3.84,08/14/19 15:44,"719 Lincoln St, Boston, MA 02215"
228054,AAA Batteries (4-pack),1,2.99,08/03/19 19:23,"305 Forest St, Boston, MA 02215"
228055,AAA Batteries (4-pack),1,2.99,08/03/19 20:06,"994 North St, New York City, NY 10001"
228056,iPhone,1,700,08/10/19 18:09,"100 Highland St, New York City, NY 10001"
228057,Lightning Charging Cable,1,14.95,08/07/19 11:00,"262 South St, San Francisco, CA 94016"
228058,AAA Batteries (4-pack),3,2.99,08/28/19 13:53,"505 West St, Los Angeles, CA 90001"
228059,Wired Headphones,1,11.99,08/02/19 18:00,"365 Pine St, San Francisco, CA 94016"
228060,AA Batteries (4-pack),1,3.84,08/29/19 21:47,"208 Hickory St, Atlanta, GA 30301"
228061,USB-C Charging Cable,1,11.95,08/24/19 15:02,"263 13th St, San Francisco, CA 94016"
228061,USB-C Charging Cable,1,11.95,08/24/19 15:02,"263 13th St, San Francisco, CA 94016"
228062,Google Phone,1,600,08/19/19 12:11,"130 Sunset St, New York City, NY 10001"
228063,Google Phone,1,600,08/22/19 12:41,"833 Center St, Los Angeles, CA 90001"
228063,USB-C Charging Cable,1,11.95,08/22/19 12:41,"833 Center St, Los Angeles, CA 90001"
228064,27in 4K Gaming Monitor,1,389.99,08/27/19 12:53,"562 9th St, New York City, NY 10001"
228065,USB-C Charging Cable,1,11.95,08/26/19 22:17,"749 Walnut St, San Francisco, CA 94016"
228066,AAA Batteries (4-pack),1,2.99,08/12/19 12:07,"446 1st St, Austin, TX 73301"
228067,34in Ultrawide Monitor,1,379.99,08/09/19 15:57,"355 Dogwood St, Atlanta, GA 30301"
228068,AAA Batteries (4-pack),1,2.99,08/07/19 16:53,"582 Spruce St, Boston, MA 02215"
228069,Bose SoundSport Headphones,1,99.99,08/23/19 05:38,"9 River St, New York City, NY 10001"
228070,ThinkPad Laptop,1,999.99,08/25/19 22:13,"101 1st St, San Francisco, CA 94016"
228071,USB-C Charging Cable,2,11.95,08/04/19 21:11,"190 Chestnut St, New York City, NY 10001"
228072,Lightning Charging Cable,1,14.95,08/05/19 10:15,"366 Forest St, Austin, TX 73301"
228073,AAA Batteries (4-pack),2,2.99,08/25/19 12:22,"536 Ridge St, Boston, MA 02215"
228074,USB-C Charging Cable,1,11.95,08/19/19 13:09,"544 Maple St, Los Angeles, CA 90001"
228075,Apple Airpods Headphones,1,150,08/29/19 14:33,"123 Hickory St, Dallas, TX 75001"
228076,USB-C Charging Cable,2,11.95,08/15/19 11:44,"160 9th St, San Francisco, CA 94016"
228077,Vareebadd Phone,1,400,08/18/19 17:26,"770 Lakeview St, Los Angeles, CA 90001"
228077,USB-C Charging Cable,1,11.95,08/18/19 17:26,"770 Lakeview St, Los Angeles, CA 90001"
228077,Bose SoundSport Headphones,1,99.99,08/18/19 17:26,"770 Lakeview St, Los Angeles, CA 90001"
228078,Wired Headphones,1,11.99,08/12/19 19:25,"640 Dogwood St, Los Angeles, CA 90001"
228079,Apple Airpods Headphones,1,150,08/31/19 21:53,"121 7th St, San Francisco, CA 94016"
228080,Lightning Charging Cable,1,14.95,08/29/19 10:35,"46 North St, San Francisco, CA 94016"
228081,USB-C Charging Cable,1,11.95,08/03/19 18:12,"391 Dogwood St, Austin, TX 73301"
228082,USB-C Charging Cable,1,11.95,08/08/19 14:51,"235 2nd St, Seattle, WA 98101"
228083,Wired Headphones,1,11.99,08/30/19 12:59,"645 Hickory St, Atlanta, GA 30301"
228084,iPhone,1,700,08/20/19 11:35,"859 Madison St, New York City, NY 10001"
228085,AAA Batteries (4-pack),2,2.99,08/13/19 19:43,"17 2nd St, San Francisco, CA 94016"
228086,USB-C Charging Cable,1,11.95,08/30/19 17:03,"550 4th St, Seattle, WA 98101"
228087,Lightning Charging Cable,1,14.95,08/04/19 15:58,"856 Cedar St, New York City, NY 10001"
228088,Apple Airpods Headphones,1,150,08/22/19 22:16,"373 9th St, Austin, TX 73301"
228089,AA Batteries (4-pack),2,3.84,08/04/19 12:10,"762 Walnut St, San Francisco, CA 94016"
228090,27in FHD Monitor,1,149.99,08/24/19 21:28,"3 Lake St, Dallas, TX 75001"
228091,AA Batteries (4-pack),2,3.84,08/12/19 20:35,"734 Jefferson St, Boston, MA 02215"
228092,Flatscreen TV,1,300,08/19/19 15:19,"670 11th St, Boston, MA 02215"
228093,ThinkPad Laptop,1,999.99,08/17/19 06:39,"994 1st St, New York City, NY 10001"
228094,AA Batteries (4-pack),1,3.84,08/04/19 22:56,"143 1st St, Boston, MA 02215"
228095,34in Ultrawide Monitor,1,379.99,08/15/19 22:31,"377 Ridge St, Los Angeles, CA 90001"
228096,USB-C Charging Cable,1,11.95,08/26/19 19:58,"934 14th St, San Francisco, CA 94016"
228097,AA Batteries (4-pack),1,3.84,08/03/19 12:24,"168 Pine St, New York City, NY 10001"
228098,Bose SoundSport Headphones,1,99.99,08/12/19 01:10,"931 1st St, Los Angeles, CA 90001"
228099,Google Phone,1,600,08/06/19 18:10,"12 Hickory St, Los Angeles, CA 90001"
228100,Apple Airpods Headphones,1,150,08/05/19 14:55,"299 2nd St, Seattle, WA 98101"
228101,34in Ultrawide Monitor,1,379.99,08/12/19 21:30,"898 Wilson St, Boston, MA 02215"
228102,Bose SoundSport Headphones,1,99.99,08/09/19 07:39,"938 Willow St, Boston, MA 02215"
228103,AAA Batteries (4-pack),1,2.99,08/27/19 14:31,"659 Cedar St, San Francisco, CA 94016"
228104,Macbook Pro Laptop,1,1700,08/28/19 07:06,"621 Spruce St, Los Angeles, CA 90001"
228105,USB-C Charging Cable,1,11.95,08/20/19 14:20,"621 River St, San Francisco, CA 94016"
228106,Wired Headphones,1,11.99,08/12/19 15:41,"502 Wilson St, Seattle, WA 98101"
228107,Bose SoundSport Headphones,1,99.99,08/14/19 20:44,"414 Park St, Boston, MA 02215"
